Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,344,373,200,226
4,None,344,373,199,226
7,None,344,373,199,227
11,None,344,374,199,227
14,None,345,375,200,227
18,None,345,375,200,227
21,None,345,376,200,227
25,None,345,377,199,227
29,None,346,377,200,228
32,None,347,377,199,228
36,None,347,377,200,228
39,None,348,377,200,228
43,None,348,378,199,228
46,None,348,378,199,228
50,None,349,379,199,228
54,None,349,379,199,228
57,None,349,380,199,228
61,None,349,380,199,228
64,None,350,381,199,228
68,None,350,381,199,228
71,None,350,381,198,228
75,None,351,381,198,227
79,None,351,382,198,227
82,None,351,381,198,227
86,None,350,381,198,227
89,None,350,380,198,227
93,None,350,380,198,227
96,None,349,380,198,227
100,None,349,380,198,226
104,None,349,380,198,227
107,None,349,380,198,226
111,None,349,380,198,226
114,None,349,380,198,226
118,None,349,380,198,227
121,None,349,380,198,226
125,None,349,380,198,227
129,None,350,381,198,227
132,None,349,381,198,227
136,None,350,381,198,227
139,None,350,381,198,227
143,None,350,382,198,227
146,None,350,381,198,226
150,None,350,381,198,227
154,None,350,382,198,227
157,None,350,381,197,227
161,None,350,381,198,227
164,None,349,381,198,227
168,None,349,380,198,227
171,None,350,380,198,227
175,None,350,381,198,227
179,None,349,381,198,227
182,None,350,381,198,227
186,None,350,380,198,227
189,None,349,380,198,227
193,None,349,380,198,227
196,None,349,379,198,227
200,None,349,379,198,227
204,None,349,379,198,227
207,None,349,379,198,227
211,None,349,379,198,227
214,None,349,380,198,227
218,None,349,379,198,227
221,None,349,378,198,227
225,None,349,377,199,227
229,None,348,376,200,227
232,None,346,375,200,227
236,None,346,375,200,227
239,None,345,372,200,228
243,None,344,371,201,228
246,None,342,368,201,228
250,None,341,366,201,227
254,None,339,362,202,227
257,None,337,360,203,227
261,None,336,360,204,228
264,None,330,356,203,228
268,None,327,353,204,228
271,None,325,349,204,229
275,None,323,346,204,229
279,None,322,346,204,229
282,None,323,347,205,230
286,None,325,348,206,230
289,None,326,349,207,231
293,None,326,352,207,230
296,None,327,353,207,231
300,None,328,356,208,231
304,None,329,357,207,232
