Time (mSec),Stimulus (Code),Right (OD),Left (OS)
657,None,158,186
661,None,166,191
664,None,170,193
668,None,171,198
671,None,175,203
675,None,171,207
679,None,171,210
682,None,173,214
686,None,178,220
689,None,180,226
693,None,181,231
696,None,182,235
700,None,184,239
704,None,187,242
707,None,187,248
711,None,190,251
714,None,198,255
718,None,206,260
721,None,212,264
725,None,218,269
729,None,224,272
732,None,230,276
736,None,236,278
739,None,241,283
743,None,239,286
746,None,248,288
750,None,252,292
754,None,256,295
757,None,259,295
761,None,262,297
764,None,264,298
768,None,267,302
771,None,270,302
775,None,272,304
779,None,273,306
782,None,276,308
786,None,278,308
789,None,280,310
793,None,282,311
796,None,284,312
800,None,286,314
804,None,288,315
807,None,291,317
811,None,292,318
814,None,295,319
818,None,297,319
821,None,299,321
825,None,301,322
829,None,302,322
832,None,303,322
836,None,304,322
839,None,307,322
843,None,308,322
846,None,308,323
850,None,308,323
854,None,309,324
857,None,310,324
861,None,312,325
864,None,311,325
868,None,312,326
871,None,312,326
875,None,312,326
879,None,312,326
882,None,312,326
886,None,312,326
889,None,312,326
893,None,312,326
896,None,313,326
900,None,312,327
904,None,313,326
907,None,313,326
911,None,312,326
914,None,312,326
918,None,313,326
921,None,314,325
925,None,314,325
929,None,315,326
932,None,315,326
936,None,315,326
939,None,316,326
943,None,316,326
946,None,317,327
950,None,318,328
954,None,318,328
957,None,318,328
961,None,318,328
964,None,318,328
968,None,318,328
971,None,318,328
975,None,319,328
979,None,319,328
982,None,319,329
986,None,319,329
989,None,321,329
993,None,321,329
996,None,321,329
1000,None,322,329
1004,None,322,329
1007,None,322,330
1011,None,322,330
1014,None,320,330
1018,None,320,330
1021,None,321,330
1025,None,320,330
1029,None,319,330
1032,None,319,330
1036,None,320,330
1039,None,318,329
1043,None,318,329
1046,None,318,329
1050,None,318,329
1054,None,318,329
1057,None,317,328
1061,None,317,328
1064,None,316,328
1068,None,316,328
1071,None,316,330
1075,None,317,331
1079,None,317,329
1082,None,317,330
1086,None,317,330
1089,None,318,330
1093,None,318,330
1096,None,316,330
1100,None,317,330
1104,None,318,330
1107,None,318,330
1111,None,318,332
1114,None,318,330
1118,None,318,332
1121,None,318,330
1125,None,318,330
1129,None,318,330
1132,None,319,330
1136,None,318,330
1139,None,318,331
1143,None,318,330
1146,None,318,331
1150,None,318,329
1154,None,318,331
1157,None,317,329
1161,None,318,329
1164,None,318,329
1168,None,318,329
1171,None,318,330
1175,None,318,329
1179,None,317,330
1182,None,318,329
1186,None,318,329
1189,None,317,329
1193,None,318,329
1196,None,318,329
1200,None,318,329
1204,None,317,329
1207,None,317,329
1211,None,317,329
1214,None,317,329
1218,None,316,329
1221,None,317,328
1225,None,316,328
1229,None,317,328
1232,None,317,328
1236,None,318,328
1239,None,317,328
1243,None,317,328
1246,None,317,328
1250,None,318,328
1254,None,318,328
1257,None,317,328
1261,None,317,328
1264,None,318,329
1268,None,317,328
1271,None,317,328
1275,None,317,328
1279,None,317,329
1282,None,316,328
1286,None,316,328
1289,None,316,328
1293,None,316,328
1296,None,316,328
1300,None,316,328
1304,None,317,328
1307,None,317,328
1311,None,317,328
1314,None,316,328
1318,None,317,328
1321,None,317,328
1325,None,317,328
1329,None,317,328
1332,None,317,328
1336,None,317,328
1339,None,316,328
1343,None,317,328
1346,None,316,328
1350,None,317,328
1354,None,318,328
1357,None,317,328
1361,None,317,328
1364,None,317,328
1368,None,317,328
1371,None,316,328
1375,None,316,328
1379,None,316,328
1382,None,317,328
1386,None,316,328
1389,None,317,328
1393,None,316,328
1396,None,317,328
1400,None,317,328
1404,None,318,328
1407,None,317,328
1411,None,318,328
1414,None,318,328
1418,None,318,329
1421,None,318,328
1425,None,317,329
1429,None,320,332
1432,None,318,332
1436,None,318,332
1439,None,320,332
1443,None,318,332
1446,None,320,332
1450,None,320,332
1454,None,319,332
1457,None,318,332
1461,None,320,332
1464,None,320,332
1468,None,320,332
1471,None,320,332
1475,None,320,332
1479,None,320,332
1482,None,320,332
1486,None,320,332
1489,None,320,332
1493,None,321,332
1496,None,320,332
1500,None,320,332
1504,None,320,332
1507,None,319,332
1511,None,320,332
1514,None,319,332
1518,None,320,332
1521,None,319,331
1525,None,320,332
1529,None,320,332
1532,None,319,331
1536,None,320,332
1539,None,320,332
1543,None,319,331
1546,None,318,331
1550,None,319,331
1554,None,319,332
1557,None,320,331
1561,None,320,332
1564,None,319,331
1568,None,319,331
1571,None,319,331
1575,None,318,330
1579,None,319,331
1582,None,320,330
1586,None,319,330
1589,None,318,331
1593,None,318,330
1596,None,318,329
1600,None,318,329
1604,None,318,330
1607,None,318,329
1611,None,318,329
1614,None,318,329
1618,None,318,329
1621,None,318,329
1625,None,318,330
1629,None,318,330
1632,None,318,329
1636,None,318,328
1639,None,318,329
1643,None,318,328
1646,None,318,329
1650,None,318,329
1654,None,318,328
1657,None,318,329
1661,None,318,329
1664,None,318,329
1668,None,318,328
1671,None,318,329
1675,None,318,329
1679,None,318,328
1682,None,318,328
1686,None,318,328
1689,None,318,329
1693,None,318,328
1696,None,318,328
1700,None,318,328
1704,None,318,328
1707,None,318,328
1711,None,318,328
1714,None,318,328
1718,None,318,328
1721,None,318,328
1725,None,318,328
1729,None,318,328
1732,None,318,328
1736,None,317,328
1739,None,318,328
1743,None,318,328
1746,None,318,328
1750,None,318,328
1754,None,317,328
1757,None,317,328
1761,None,318,328
1764,None,318,328
1768,None,317,328
1771,None,317,328
1775,None,317,328
1779,None,317,328
1782,None,317,328
1786,None,316,328
1789,None,315,328
1793,None,316,328
1796,None,315,328
1800,None,316,328
1804,None,316,328
1807,None,316,328
1811,None,318,328
1814,None,314,328
1818,None,315,328
1821,None,316,328
1825,None,315,328
1829,None,315,327
1832,None,316,328
1836,None,314,328
1839,None,315,328
1843,None,316,328
1846,None,315,328
1850,None,315,327
1854,None,315,328
1857,None,315,328
1861,None,315,328
1864,None,315,328
1868,None,315,328
1871,None,315,328
1875,None,315,328
1879,None,315,328
1882,None,315,328
1886,None,315,328
1889,None,314,328
1893,None,315,328
1896,None,315,328
1900,None,315,328
1904,None,315,327
1907,None,315,328
1911,None,315,328
1914,None,315,328
1918,None,315,328
1921,None,315,328
1925,None,315,328
1929,None,316,328
1932,None,315,328
1936,None,318,328
1939,None,316,328
1943,None,315,328
1946,None,314,328
1950,None,315,328
1954,None,315,327
1957,None,315,328
1961,None,315,328
1964,None,315,328
1968,None,314,328
1971,None,316,328
1975,None,315,328
1979,None,315,328
1982,None,315,328
1986,None,315,327
1989,None,316,328
1993,None,315,328
1996,None,316,328
2000,None,315,328
2004,None,315,328
2007,None,314,327
2011,None,314,328
2014,None,314,328
2018,None,315,328
2021,None,314,328
2025,None,315,328
2029,None,314,328
2032,None,318,328
2036,None,318,328
2039,None,314,328
2043,None,315,328
2046,None,314,328
2050,None,316,328
2054,None,314,327
2057,None,314,328
2061,None,314,328
2064,None,314,327
2068,None,314,328
2071,None,318,327
2075,None,314,326
2079,None,315,325
2082,None,314,325
2086,None,314,324
2089,None,313,324
2093,None,313,323
2096,None,318,323
2100,None,318,324
2104,None,315,323
2107,None,314,324
2111,None,315,324
2114,None,315,324
2118,None,314,324
2121,None,315,325
2125,None,318,325
2129,None,318,325
2132,None,315,325
2136,None,314,325
2139,None,314,325
2143,None,314,325
2146,None,314,325
2150,None,315,325
2154,None,314,325
2157,None,314,325
2161,None,314,325
2164,None,314,326
2168,None,314,325
2171,None,314,325
2175,None,314,325
2179,None,314,326
2182,None,314,325
2186,None,314,325
2189,None,314,325
2193,None,314,325
2196,None,314,325
2200,None,317,326
2204,None,313,326
2207,None,314,326
2211,None,314,324
2214,None,313,325
2218,None,313,325
2221,None,313,325
2225,None,313,324
2229,None,313,324
2232,None,313,324
2236,None,313,324
2239,None,312,324
2243,None,314,324
2246,None,313,324
2250,None,312,324
2254,None,312,323
2257,None,313,324
2261,None,313,324
2264,None,313,323
2268,None,313,323
2271,None,313,324
2275,None,313,323
2279,None,313,324
2282,None,312,323
2286,None,312,323
2289,None,312,323
2293,None,312,323
2296,None,313,323
2300,None,312,323
2304,None,312,323
2307,None,312,322
2311,None,312,322
2314,None,312,323
2318,None,312,323
2321,None,312,323
2325,None,312,323
2329,None,313,323
2332,None,312,324
2336,None,313,323
2339,None,313,323
2343,None,312,323
2346,None,312,323
2350,None,312,324
2354,None,312,324
2357,None,312,323
2361,None,313,323
2364,None,313,323
2368,None,313,324
2371,None,313,324
2375,None,313,323
2379,None,313,323
2382,None,313,324
2386,None,314,323
2389,None,312,323
2393,None,312,323
2396,None,313,323
2400,None,313,323
2404,None,313,323
2407,None,314,324
2411,None,312,323
2414,None,313,323
2418,None,313,323
2421,None,313,323
2425,None,313,323
2429,None,312,324
2432,None,313,323
2436,None,313,323
2439,None,312,323
2443,None,312,323
2446,None,312,323
2450,None,315,322
2454,None,312,323
2457,None,312,322
2461,None,312,323
2464,None,312,323
2468,None,312,323
2471,None,312,322
2475,None,315,323
2479,None,312,322
2482,None,314,323
2486,None,314,322
2489,None,314,323
2493,None,312,322
2496,None,314,322
2500,None,314,323
2504,None,311,322
2507,None,312,323
2511,None,312,322
2514,None,311,322
2518,None,312,322
2521,None,312,323
2525,None,311,322
2529,None,312,322
2532,None,311,322
2536,None,314,322
2539,None,310,322
2543,None,310,322
2546,None,313,321
2550,None,312,321
2554,None,312,321
2557,None,312,320
2561,None,312,321
2564,None,312,320
2568,None,312,321
2571,None,312,321
2575,None,312,320
2579,None,312,320
2582,None,312,320
2586,None,312,320
2589,None,312,321
2593,None,312,321
2596,None,312,321
2600,None,312,321
2604,None,313,321
2607,None,312,321
2611,None,313,321
2614,None,313,321
2618,None,312,321
2621,None,309,321
2625,None,313,321
2629,None,312,321
2632,None,313,321
2636,None,312,321
2639,None,312,321
2643,None,309,322
2646,None,309,321
2650,None,309,321
2654,None,310,322
2657,None,310,321
2661,None,312,321
2664,None,310,321
2668,None,313,322
2671,None,310,321
2675,None,310,322
2679,None,313,322
2682,None,313,322
2686,None,310,322
2689,None,313,322
2693,None,313,321
2696,None,313,321
2700,None,314,321
2704,None,312,321
2707,None,313,322
2711,None,313,322
2714,None,313,322
2718,None,313,321
2721,None,313,322
2725,None,313,321
2729,None,313,321
2732,None,313,321
2736,None,313,321
2739,None,313,321
2743,None,314,322
2746,None,313,321
2750,None,314,321
2754,None,313,321
2757,None,313,322
2761,None,313,321
2764,None,313,321
2768,None,309,321
2771,None,313,321
2775,None,313,321
2779,None,313,321
2782,None,313,321
2786,None,313,321
2789,None,313,321
2793,None,313,320
2796,None,313,321
2800,None,313,321
2804,None,313,321
2807,None,313,321
2811,None,313,321
2814,None,313,321
2818,None,313,321
2821,None,313,321
2825,None,313,320
2829,None,313,320
2832,None,313,320
2836,None,313,321
2839,None,314,321
2843,None,310,321
2846,None,313,320
2850,None,314,321
2854,None,310,321
2857,None,313,322
2861,None,313,322
2864,None,313,322
2868,None,313,322
2871,None,312,322
2875,None,309,322
2879,None,313,322
2882,None,313,322
2886,None,313,321
2889,None,310,322
2893,None,311,322
2896,None,313,322
2900,None,313,321
2904,None,313,322
2907,None,311,322
2911,None,311,321
2914,None,310,322
2918,None,313,321
2921,None,312,322
2925,None,313,321
2929,None,310,322
2932,None,312,320
2936,None,312,320
2939,None,312,320
2943,None,310,318
2946,None,310,318
2950,None,310,318
2954,None,309,318
2957,None,309,318
2961,None,309,318
2964,None,309,318
2968,None,310,318
2971,None,311,318
2975,None,310,318
2979,None,310,318
2982,None,310,318
2986,None,312,318
2989,None,312,319
2993,None,312,319
2996,None,312,320
3000,None,312,320
3004,None,312,320
3007,None,312,320
3011,None,312,320
3014,None,312,320
3018,None,312,320
3021,None,312,321
3025,None,312,320
3029,None,312,321
3032,None,312,320
3036,None,313,320
3039,None,312,320
3043,None,312,320
3046,None,309,320
3050,None,312,321
3054,None,312,320
3057,None,312,320
3061,None,308,320
3064,None,312,320
3068,None,312,320
3071,None,312,320
3075,None,308,319
3079,None,312,320
3082,None,312,320
3086,None,312,320
3089,None,311,320
3093,None,312,320
3096,None,308,319
3100,None,312,320
3104,None,311,320
3107,None,312,320
3111,None,311,319
3114,None,312,319
3118,None,308,320
3121,None,312,319
3125,None,311,320
3129,None,311,320
3132,None,311,318
3136,None,311,319
3139,None,310,317
3143,None,310,318
3146,None,309,318
3150,None,308,318
3154,None,307,317
3157,None,306,316
3161,None,305,316
3164,None,304,315
3168,None,304,315
3171,None,303,315
3175,None,304,315
3179,None,304,315
3182,None,304,315
3186,None,305,316
3189,None,305,315
3193,None,306,316
3196,None,305,317
3200,None,306,317
3204,None,306,317
3207,None,306,317
3211,None,307,317
3214,None,307,317
3218,None,307,317
3221,None,307,317
3225,None,307,317
3229,None,307,317
3232,None,307,318
3236,None,307,317
3239,None,307,317
3243,None,307,316
3246,None,306,316
3250,None,307,317
3254,None,306,316
3257,None,306,316
3261,None,306,315
3264,None,305,315
3268,None,306,315
3271,None,305,315
3275,None,305,315
3279,None,305,315
3282,None,305,314
3286,None,305,315
3289,None,305,316
3293,None,304,315
3296,None,305,315
3300,None,305,315
3304,None,305,315
3307,None,304,315
3311,None,304,315
3314,None,304,315
3318,None,303,314
3321,None,302,315
3325,None,303,313
3329,None,302,312
3332,None,301,312
3336,None,299,312
3339,None,299,311
3343,None,299,311
3346,None,298,310
3350,None,298,311
3354,None,299,311
3357,None,299,311
3361,None,299,311
3364,None,299,312
3368,None,300,312
3371,None,299,312
3375,None,301,312
3379,None,300,312
3382,None,301,312
3386,None,301,312
3389,None,301,312
3393,None,302,312
3396,None,302,312
3400,None,302,312
3404,None,302,313
3407,None,302,313
3411,None,302,313
3414,None,302,313
3418,None,303,313
3421,None,303,313
3425,None,303,313
3429,None,303,314
3432,None,303,313
3436,None,304,313
3439,None,304,315
3443,None,304,313
3446,None,304,314
3450,None,303,315
3454,None,304,313
3457,None,303,314
3461,None,303,313
3464,None,302,313
3468,None,302,313
3471,None,302,313
3475,None,302,312
3479,None,302,313
3482,None,302,313
3486,None,302,313
3489,None,302,312
3493,None,302,313
3496,None,302,313
3500,None,302,312
3504,None,302,313
3507,None,302,312
3511,None,302,313
3514,None,302,313
3518,None,302,313
3521,None,302,313
3525,None,302,312
3529,None,302,313
3532,None,302,313
3536,None,302,312
3539,None,302,313
3543,None,303,313
3546,None,302,313
3550,None,302,313
3554,None,303,313
3557,None,302,313
3561,None,302,313
3564,None,302,313
3568,None,303,313
3571,None,303,313
3575,None,303,313
3579,None,303,313
3582,None,303,313
3586,None,303,314
3589,None,303,313
3593,None,303,313
3596,None,303,313
3600,None,304,313
3604,None,303,313
3607,None,304,313
3611,None,304,314
3614,None,304,315
3618,None,304,313
3621,None,304,314
3625,None,303,314
3629,None,303,314
3632,None,305,314
3636,None,303,314
3639,None,303,313
3643,None,303,313
3646,None,303,314
3650,None,303,313
3654,None,303,313
3657,None,303,314
3661,None,303,313
3664,None,302,313
3668,None,302,313
3671,None,302,313
3675,None,302,313
3679,None,302,312
3682,None,301,313
3686,None,301,313
3689,None,301,313
3693,None,301,313
3696,None,301,312
3700,None,301,313
3704,None,301,312
3707,None,301,312
3711,None,301,313
3714,None,301,313
3718,None,301,313
3721,None,302,313
3725,None,302,313
3729,None,302,313
3732,None,302,313
3736,None,302,313
3739,None,302,313
3743,None,302,313
3746,None,302,313
3750,None,302,313
3754,None,302,313
3757,None,302,313
3761,None,302,313
3764,None,302,313
3768,None,302,313
3771,None,302,313
3775,None,302,314
3779,None,302,312
3782,None,302,312
3786,None,302,313
3789,None,302,313
3793,None,302,313
3796,None,302,314
3800,None,304,313
3804,None,303,313
3807,None,303,314
3811,None,303,314
3814,None,303,314
3818,None,304,314
3821,None,304,313
3825,None,304,315
3829,None,303,313
3832,None,303,313
3836,None,304,312
3839,None,303,314
3843,None,304,314
3846,None,304,314
3850,None,304,314
3854,None,304,314
3857,None,304,314
3861,None,305,314
3864,None,303,314
3868,None,303,314
3871,None,304,314
3875,None,302,312
3879,None,302,313
3882,None,302,314
3886,None,302,313
3889,None,301,312
3893,None,301,312
3896,None,301,312
3900,None,302,312
3904,None,302,313
3907,None,302,314
3911,None,303,314
3914,None,302,314
3918,None,304,314
3921,None,302,314
3925,None,302,314
3929,None,303,314
3932,None,304,314
3936,None,304,314
3939,None,304,314
3943,None,303,314
3946,None,305,313
3950,None,304,314
3954,None,303,314
3957,None,304,314
3961,None,305,314
3964,None,303,314
3968,None,303,314
3971,None,304,314
3975,None,302,314
3979,None,302,313
3982,None,302,313
3986,None,302,314
3989,None,302,313
3993,None,302,314
3996,None,302,314
4000,None,302,313
4004,None,302,314
4007,None,302,313
4011,None,302,312
4014,None,302,313
4018,None,302,314
4021,None,302,314
4025,None,302,313
4029,None,302,314
4032,None,302,313
4036,None,302,313
4039,None,302,313
4043,None,302,312
4046,None,302,312
4050,None,302,313
4054,None,302,313
4057,None,302,313
4061,None,302,312
4064,None,302,312
4068,None,301,313
4071,None,301,312
4075,None,301,312
4079,None,300,311
4082,None,299,310
4086,None,299,310
4089,None,299,310
4093,None,299,310
4096,None,300,311
4100,None,300,311
4104,None,300,311
4107,None,301,312
4111,None,300,311
4114,None,301,311
4118,None,301,311
4121,None,301,312
4125,None,301,312
4129,None,301,312
4132,None,302,312
4136,None,302,312
4139,None,302,312
4143,None,302,312
4146,None,302,312
4150,None,302,312
4154,None,302,312
4157,None,302,313
4161,None,302,312
4164,None,302,312
4168,None,301,312
4171,None,301,312
4175,None,301,311
4179,None,300,311
4182,None,300,311
4186,None,300,310
4189,None,300,311
4193,None,300,310
4196,None,300,311
4200,None,300,311
4204,None,300,310
4207,None,299,310
4211,None,299,310
4214,None,300,311
4218,None,299,311
4221,None,300,310
4225,None,300,312
4229,None,300,311
4232,None,300,310
4236,None,300,311
4239,None,300,311
4243,None,300,311
4246,None,300,312
4250,None,301,312
4254,None,300,311
4257,None,301,312
4261,None,300,312
4264,None,301,311
4268,None,301,312
4271,None,301,312
4275,None,301,311
4279,None,302,311
4282,None,302,312
4286,None,303,311
4289,None,302,312
4293,None,302,311
4296,None,302,312
4300,None,302,311
4304,None,301,312
4307,None,301,311
4311,None,301,312
4314,None,301,312
4318,None,302,312
4321,None,302,312
4325,None,301,312
4329,None,302,312
4332,None,302,312
4336,None,302,312
4339,None,302,312
4343,None,302,312
4346,None,302,312
4350,None,302,312
4354,None,302,312
4357,None,302,313
4361,None,302,313
4364,None,302,312
4368,None,302,312
4371,None,302,312
4375,None,302,313
4379,None,302,313
4382,None,302,313
4386,None,302,312
4389,None,302,313
4393,None,302,312
4396,None,302,312
4400,None,302,313
4404,None,302,312
4407,None,302,312
4411,None,302,312
4414,None,302,312
4418,None,302,313
4421,None,302,312
4425,None,302,312
4429,None,302,313
4432,None,302,312
4436,None,302,313
4439,None,302,313
4443,None,302,313
4446,None,302,312
4450,None,302,312
4454,None,302,313
4457,None,302,313
4461,None,302,313
4464,None,302,312
4468,None,302,312
4471,None,302,312
4475,None,302,312
4479,None,302,312
4482,None,302,312
4486,None,302,312
4489,None,301,312
4493,None,301,311
4496,None,301,312
4500,None,301,312
4504,None,301,311
4507,None,301,312
4511,None,301,310
4514,None,301,311
4518,None,301,311
4521,None,300,311
4525,None,300,310
4529,None,301,311
4532,None,300,310
4536,None,300,311
4539,None,300,311
4543,None,300,311
4546,None,301,310
4550,None,300,310
4554,None,300,310
4557,None,302,311
4561,None,300,312
4564,None,301,312
4568,None,302,312
4571,None,301,311
4575,None,301,311
4579,None,301,312
4582,None,302,311
4586,None,301,311
4589,None,301,312
4593,None,301,311
4596,None,301,310
4600,None,301,311
4604,None,302,312
4607,None,300,311
4611,None,301,312
4614,None,300,310
4618,None,299,310
4621,None,300,311
4625,None,299,310
4629,None,299,309
4632,None,299,310
4636,None,299,310
4639,None,299,310
4643,None,299,311
4646,None,299,310
4650,None,299,310
4654,None,299,310
4657,None,299,309
4661,None,298,310
4664,None,298,310
4668,None,298,309
4671,None,298,309
4675,None,298,310
4679,None,298,308
4682,None,298,310
4686,None,298,310
4689,None,298,309
4693,None,298,309
4696,None,298,309
4700,None,298,309
4704,None,298,310
4707,None,298,310
4711,None,298,309
4714,None,299,310
4718,None,299,309
4721,None,300,310
4725,None,300,311
4729,None,300,310
4732,None,301,311
4736,None,300,311
4739,None,301,310
4743,None,301,310
4746,None,301,311
4750,None,301,311
4754,TA-OS,300,310
4757,None,300,310
4761,MC-OS,301,311
4764,None,300,311
4768,None,301,309
4771,None,301,310
4775,None,301,310
4779,None,301,310
4782,None,301,311
4786,None,301,310
4789,None,301,310
4793,None,300,310
4796,None,300,309
4800,None,299,307
4804,None,298,300
4807,None,294,288
4811,None,278,263
4814,None,252,235
4818,None,222,203
4821,None,189,179
4825,None,176,174
4829,None,168,166
4832,None,167,169
4836,None,166,171
4839,None,165,172
4843,None,166,172
4846,None,165,172
4850,None,165,171
4854,None,164,169
4857,None,162,168
4861,None,161,166
4864,None,160,164
4868,None,161,162
4871,None,158,159
4875,None,155,157
4879,None,156,157
4882,None,152,156
4886,None,146,152
4889,None,148,152
4893,None,152,152
4896,None,149,153
4900,None,152,154
4904,None,152,156
4907,None,153,158
4911,None,155,161
4914,None,157,163
4918,None,160,165
4921,None,168,168
4925,None,170,171
4929,None,169,177
4932,None,170,179
4936,None,172,180
4939,None,172,180
4943,None,175,182
4946,None,175,184
4950,None,178,186
4954,None,179,189
4957,None,182,192
4961,None,183,193
4964,None,185,197
4968,None,187,198
4971,None,188,198
4975,None,191,200
4979,None,192,200
4982,None,195,200
4986,None,195,202
4989,None,198,203
4993,None,199,205
4996,None,201,206
5000,None,201,207
5004,None,202,208
5007,None,204,208
5011,None,200,207
5014,None,200,206
5018,None,200,207
5021,None,201,206
5025,None,201,205
5029,None,199,203
5032,None,199,202
5036,None,198,202
5039,None,195,199
5043,None,192,198
5046,None,192,196
5050,None,192,195
5054,None,192,193
5057,None,188,192
5061,None,187,191
5064,None,184,190
5068,None,183,188
5071,None,182,188
5075,None,182,187
5079,None,182,186
5082,None,181,185
5086,None,181,184
5089,None,178,183
5093,None,178,182
5096,None,177,182
5100,None,178,181
5104,None,173,180
5107,None,173,180
5111,None,175,178
5114,None,174,178
5118,None,173,177
5121,None,167,176
5125,None,166,175
5129,None,166,173
5132,None,163,172
5136,None,162,170
5139,None,164,168
5143,None,162,168
5146,None,159,166
5150,None,158,163
5154,None,157,161
5157,None,155,160
5161,None,155,159
5164,None,155,159
5168,None,157,160
5171,None,159,162
5175,None,160,160
5179,None,162,161
5182,None,164,163
5186,None,168,168
5189,None,172,167
5193,None,179,172
5196,None,188,184
5200,None,191,188
5204,None,196,193
5207,None,200,202
5211,None,205,207
5214,None,211,212
5218,None,217,218
5221,None,222,224
5225,None,227,230
5229,None,231,235
5232,None,234,241
5236,None,239,245
5239,None,244,250
5243,None,248,253
5246,None,251,257
5250,None,256,261
5254,None,258,266
5257,None,262,270
5261,None,268,273
5264,None,272,278
5268,None,274,281
5271,None,277,283
5275,None,279,287
5279,None,282,289
5282,None,284,292
5286,None,287,293
5289,None,288,296
5293,None,291,298
5296,None,293,300
5300,None,296,302
5304,None,298,306
5307,None,300,308
5311,None,302,309
5314,None,304,311
5318,None,306,312
5321,None,307,313
5325,None,308,316
5329,None,309,317
5332,None,311,318
5336,None,311,320
5339,None,313,321
5343,None,313,322
5346,None,314,322
5350,None,315,323
5354,None,318,324
5357,None,315,327
5361,None,316,328
5364,None,319,328
5368,None,318,328
5371,None,320,329
5375,None,318,329
5379,None,322,330
5382,None,320,331
5386,None,320,331
5389,None,324,332
5393,None,322,332
5396,None,322,332
5400,None,324,332
5404,None,324,332
5407,None,323,333
5411,None,325,332
5414,None,325,332
5418,None,325,332
5421,None,326,332
5425,None,326,333
5429,None,326,333
5432,None,326,333
5436,None,326,334
5439,None,327,333
5443,None,326,333
5446,None,326,333
5450,None,327,333
5454,None,326,333
5457,None,326,334
5461,None,326,332
5464,None,326,332
5468,None,326,333
5471,None,325,332
5475,None,325,332
5479,None,325,332
5482,None,325,332
5486,None,324,331
5489,None,323,331
5493,None,323,330
5496,None,323,330
5500,None,322,329
5504,None,322,328
5507,None,322,328
5511,None,322,328
5514,None,322,328
5518,None,322,328
5521,None,322,327
5525,None,322,327
5529,None,321,326
5532,None,321,327
5536,None,320,327
5539,None,318,327
5543,None,319,325
5546,None,319,326
5550,None,318,326
5554,None,320,326
5557,None,318,326
5561,None,319,326
5564,None,319,327
5568,None,319,326
5571,None,319,326
5575,None,321,327
5579,None,320,327
5582,None,320,327
5586,None,320,327
5589,None,322,328
5593,None,321,328
5596,None,320,327
5600,None,320,328
5604,None,322,328
5607,None,321,328
5611,None,321,328
5614,None,321,328
5618,None,322,328
5621,None,320,327
5625,None,321,328
5629,None,322,328
5632,None,322,328
