Time (mSec),Stimulus (Code),Right (OD),Left (OS)
5625,None,229,199
5629,None,218,199
5632,None,218,199
5636,None,218,199
5639,None,218,199
5643,None,231,209
5646,None,232,210
5650,None,232,197
5654,None,234,198
5657,None,236,198
5661,None,236,198
5664,None,237,198
5668,None,238,197
5671,None,238,198
5675,None,238,216
5679,None,239,216
5682,None,240,216
5686,None,240,218
5689,None,240,218
5693,None,241,219
5696,None,241,220
5700,None,242,220
5704,None,242,221
5707,None,244,222
5711,None,245,223
5714,None,246,224
5718,None,248,225
5721,None,248,226
5725,None,249,227
5729,None,251,228
5732,None,251,228
5736,None,251,228
5739,None,251,228
5743,None,250,228
5746,None,251,228
5750,None,251,228
5754,None,252,228
5757,None,252,229
5761,None,253,230
5764,None,254,231
5768,None,256,232
5771,None,257,232
5775,None,257,233
5779,None,258,235
5782,None,259,236
5786,None,259,237
5789,None,261,238
5793,None,262,238
5796,None,262,239
5800,None,263,240
5804,None,264,241
5807,None,265,242
5811,None,265,242
5814,None,266,242
5818,None,268,242
5821,None,267,243
5825,None,268,244
5829,None,269,245
5832,None,270,246
5836,None,271,248
5839,None,272,248
5843,None,272,248
5846,None,273,248
5850,None,273,251
5854,None,274,251
5857,None,275,252
5861,None,276,251
5864,None,277,253
5868,None,278,252
5871,None,278,253
5875,None,280,256
5879,None,281,258
5882,None,282,256
5886,None,282,258
5889,None,283,259
5893,None,283,258
5896,None,285,258
5900,None,285,262
5904,None,286,263
5907,None,286,264
5911,None,286,264
5914,None,287,265
5918,None,288,266
5921,None,288,266
5925,None,289,266
5929,None,289,267
5932,None,290,267
5936,None,291,267
5939,None,291,267
5943,None,290,268
5946,None,290,268
5950,None,290,268
5954,None,293,268
5957,None,291,268
5961,None,292,269
5964,None,292,268
5968,None,293,269
5971,None,293,268
5975,None,295,269
5979,None,293,268
5982,None,293,270
5986,None,294,269
5989,None,293,268
5993,None,293,269
5996,None,295,270
6000,None,293,270
6004,None,295,270
6007,None,295,269
6011,None,297,269
6014,None,296,270
6018,None,296,272
6021,None,296,271
6025,None,296,272
6029,None,296,271
6032,None,296,272
6036,None,297,272
6039,None,297,272
6043,None,297,272
6046,None,297,273
6050,None,298,272
6054,None,298,274
6057,None,298,270
6061,None,298,274
6064,None,298,274
6068,None,298,274
6071,None,297,276
6075,None,297,277
6079,None,297,277
6082,None,298,277
6086,None,297,269
6089,None,297,276
6093,None,297,276
6096,None,297,276
6100,None,297,277
6104,None,298,277
6107,None,297,277
6111,None,298,277
6114,None,297,277
6118,None,298,277
6121,None,298,278
6125,None,297,277
6129,None,298,278
6132,None,297,277
6136,None,298,277
6139,None,298,277
6143,None,298,277
6146,None,297,277
6150,None,297,277
6154,None,298,277
6157,None,298,277
6161,None,297,277
6164,None,298,277
6168,None,298,277
6171,None,298,277
6175,None,298,277
6179,None,298,277
6182,None,298,277
6186,None,297,277
6189,None,298,277
6193,None,297,277
6196,None,297,277
6200,None,296,277
6204,None,298,277
6207,None,298,277
6211,None,298,277
6214,None,298,277
6218,None,298,277
6221,None,298,277
6225,None,298,277
6229,None,298,270
6232,None,298,277
6236,None,298,277
6239,None,298,277
6243,None,298,277
6246,None,298,277
6250,None,298,277
6254,None,298,272
6257,None,298,277
6261,None,298,277
6264,None,297,277
6268,None,298,277
6271,None,298,277
6275,None,297,277
6279,None,298,277
6282,None,298,277
6286,None,298,277
6289,None,298,277
6293,None,298,277
6296,None,297,277
6300,None,298,277
6304,None,297,271
6307,None,298,277
6311,None,298,276
6314,None,297,276
6318,None,296,277
6321,None,297,276
6325,None,295,269
6329,None,294,276
6332,None,292,273
6336,None,291,270
6339,None,292,268
6343,None,288,266
6346,None,288,265
6350,None,285,261
6354,None,278,254
6357,None,273,252
6361,None,272,249
6364,None,269,245
6368,None,262,239
6371,None,258,232
6375,None,253,228
6379,None,250,225
6382,None,247,221
6386,None,240,216
6389,None,234,211
6393,None,231,194
6396,None,226,196
6400,None,222,197
6404,None,218,193
6407,None,213,189
6411,None,212,187
6414,None,208,185
6418,None,208,183
6421,None,206,182
6425,None,204,181
6429,None,203,181
6432,None,202,181
6436,None,201,180
6439,None,200,178
6443,None,199,177
6446,None,198,177
6450,None,197,176
6454,None,196,176
6457,None,195,175
6461,None,194,175
6464,None,193,175
6468,None,192,176
6471,None,192,176
6475,None,192,176
6479,None,192,176
6482,None,191,175
6486,None,192,175
6489,None,192,174
6493,None,191,174
6496,None,192,173
6500,None,192,173
6504,None,193,174
6507,None,192,177
6511,None,193,178
6514,None,196,180
6518,None,197,181
6521,None,200,182
6525,None,202,185
6529,None,204,187
6532,None,207,188
6536,None,209,190
6539,None,211,192
6543,None,212,193
6546,None,214,197
6550,None,218,198
6554,None,212,194
6557,None,222,202
6561,None,225,204
6564,None,227,193
6568,None,229,193
6571,None,231,193
6575,None,232,212
6579,None,234,214
6582,None,235,217
6586,None,238,218
6589,None,240,220
6593,None,242,222
6596,None,242,224
6600,None,245,225
6604,None,247,227
6607,None,248,228
6611,None,250,229
6614,None,252,231
6618,None,252,232
6621,None,254,233
6625,None,255,235
6629,None,257,236
6632,None,258,237
6636,None,259,238
6639,None,260,239
6643,None,261,240
6646,None,262,240
6650,None,264,242
6654,None,264,242
6657,None,266,243
6661,None,266,244
6664,None,268,245
6668,None,268,246
6671,None,268,247
6675,None,269,247
6679,None,270,248
6682,None,272,248
6686,None,272,249
6689,None,273,248
6693,None,274,251
6696,None,275,252
6700,None,276,252
6704,None,277,254
6707,None,278,252
6711,None,278,255
6714,None,278,254
6718,None,278,256
6721,None,280,258
6725,None,279,260
6729,None,280,260
6732,None,280,261
6736,None,280,261
6739,None,280,262
6743,None,282,262
6746,None,282,262
6750,None,282,262
6754,None,282,263
6757,None,283,263
6761,None,283,263
6764,None,284,264
6768,None,284,264
6771,None,285,265
6775,None,286,265
6779,None,287,265
6782,None,287,265
6786,None,288,262
6789,None,289,263
6793,None,289,263
6796,None,290,264
6800,None,291,265
6804,None,291,265
6807,None,291,266
6811,None,292,267
6814,None,292,267
6818,None,294,267
6821,None,292,268
6825,None,292,268
6829,None,292,269
6832,None,294,270
6836,None,292,270
6839,None,294,271
6843,None,292,272
6846,None,295,272
6850,None,295,272
6854,None,295,272
6857,None,296,273
6861,None,297,274
6864,None,296,274
6868,None,297,275
6871,None,297,276
6875,None,297,276
6879,None,297,276
6882,None,298,276
6886,None,298,277
6889,None,297,277
6893,None,297,277
6896,None,298,278
6900,None,299,278
6904,None,299,278
6907,None,299,278
6911,None,300,278
6914,None,299,278
6918,None,300,278
6921,None,300,278
6925,None,301,278
6929,None,300,278
6932,None,301,278
6936,None,302,279
6939,None,302,279
6943,None,302,279
6946,None,302,280
6950,None,302,280
6954,None,302,280
6957,None,303,280
6961,None,303,281
6964,None,303,281
6968,None,303,282
6971,None,304,282
6975,None,306,282
6979,None,305,282
6982,None,304,282
6986,None,306,282
6989,None,307,282
6993,None,307,282
6996,None,307,283
7000,None,307,283
7004,None,306,283
7007,None,308,283
7011,None,308,284
7014,None,308,284
7018,TA-OS,309,285
7021,None,309,284
7025,MC-OS,308,284
7029,None,308,285
7032,None,309,285
7036,None,309,286
7039,None,309,285
7043,None,310,286
7046,None,310,286
7050,None,310,286
7054,None,310,286
7057,None,310,286
7061,None,309,286
7064,None,309,278
7068,None,308,284
7071,None,308,283
7075,None,307,281
7079,None,303,278
7082,None,299,272
7086,None,296,262
7089,None,292,252
7093,None,285,236
7096,None,275,221
7100,None,262,206
7104,None,252,191
7107,None,243,182
7111,None,237,177
7114,None,233,174
7118,None,232,176
7121,None,232,178
7125,None,236,182
7129,None,240,187
7132,None,244,192
7136,None,248,197
7139,None,251,195
7143,None,256,205
7146,None,259,208
7150,None,261,212
7154,None,264,216
7157,None,266,220
7161,None,268,223
7164,None,271,228
7168,None,273,230
7171,None,275,233
7175,None,276,236
7179,None,278,238
7182,None,279,242
7186,None,282,245
7189,None,282,247
7193,None,284,249
7196,None,285,250
7200,None,286,251
7204,None,287,252
7207,None,288,252
7211,None,288,253
7214,None,290,252
7218,None,288,255
7221,None,288,256
7225,None,289,256
7229,None,289,257
7232,None,292,257
7236,None,290,258
7239,None,291,258
7243,None,291,259
7246,None,291,260
7250,None,291,260
7254,None,291,260
7257,None,292,261
7261,None,292,262
7264,None,291,262
7268,None,292,262
7271,None,292,263
7275,None,292,262
7279,None,292,263
7282,None,293,264
7286,None,293,265
7289,None,293,264
7293,None,294,265
7296,None,294,265
7300,None,294,266
7304,None,295,266
7307,None,295,267
7311,None,295,268
7314,None,296,268
7318,None,296,268
7321,None,296,268
7325,None,296,269
7329,None,297,270
7332,None,297,270
7336,None,296,270
7339,None,297,272
7343,None,297,271
7346,None,298,272
7350,None,298,272
7354,None,298,273
7357,None,297,273
7361,None,298,273
7364,None,299,274
7368,None,298,274
7371,None,299,274
7375,None,299,275
7379,None,299,276
7382,None,298,276
7386,None,299,276
7389,None,299,276
7393,None,300,276
7396,None,300,277
7400,None,300,278
7404,None,300,277
7407,None,299,278
7411,None,300,277
7414,None,300,278
7418,None,300,278
7421,None,301,278
7425,None,300,278
7429,None,301,278
7432,None,301,278
7436,None,300,278
7439,None,301,278
7443,None,301,278
7446,None,301,278
7450,None,301,278
7454,None,302,279
7457,None,301,278
7461,None,302,278
7464,None,301,278
7468,None,301,278
7471,None,302,279
7475,None,302,279
7479,None,302,279
7482,None,301,279
7486,None,302,279
7489,None,302,279
7493,None,302,279
7496,None,302,279
7500,None,302,278
7504,None,302,278
7507,None,302,278
7511,None,302,279
7514,None,303,278
7518,None,303,279
7521,None,303,279
7525,None,303,279
7529,None,303,279
7532,None,304,279
7536,None,303,280
7539,None,304,280
7543,None,303,279
7546,None,303,279
7550,None,303,279
7554,None,302,279
7557,None,303,280
7561,None,303,279
7564,None,303,279
7568,None,302,279
7571,None,302,279
7575,None,303,280
7579,None,303,280
7582,None,302,280
7586,None,303,280
7589,None,303,280
7593,None,303,279
7596,None,304,280
7600,None,303,280
7604,None,303,279
7607,None,303,280
7611,None,303,280
7614,None,302,280
7618,None,302,279
7621,None,303,279
7625,None,303,280
7629,None,302,280
7632,None,303,280
7636,None,303,280
7639,None,304,280
7643,None,303,280
7646,None,303,280
7650,None,304,280
7654,None,304,280
7657,None,303,281
7661,None,303,280
7664,None,304,281
7668,None,303,280
7671,None,304,280
7675,None,303,280
7679,None,303,281
7682,None,304,281
7686,None,304,280
7689,None,303,281
7693,None,304,280
7696,None,304,280
7700,None,303,281
7704,None,304,281
7707,None,304,281
7711,None,304,281
7714,None,304,281
7718,None,304,281
7721,None,304,281
7725,None,304,280
7729,None,304,281
7732,None,304,281
7736,None,304,281
7739,None,303,282
7743,None,302,282
7746,None,303,281
7750,None,303,280
7754,None,304,280
7757,None,304,281
7761,None,304,280
7764,None,303,282
7768,None,304,281
7771,None,304,281
7775,None,303,281
7779,None,303,281
7782,None,303,280
7786,None,304,281
7789,None,303,282
7793,None,303,281
7796,None,303,280
7800,None,304,280
7804,None,304,281
7807,None,304,282
7811,None,304,282
7814,None,304,281
7818,None,304,282
7821,None,304,282
7825,None,304,282
7829,None,305,282
7832,None,304,282
7836,None,304,282
7839,None,303,282
7843,None,303,282
7846,None,304,282
7850,None,304,282
7854,None,304,281
7857,None,306,282
7861,None,305,282
7864,None,305,282
7868,None,304,281
7871,None,305,282
7875,None,305,281
7879,None,305,282
7882,None,305,282
7886,None,305,282
7889,None,305,282
7893,None,306,281
7896,None,304,281
7900,None,305,282
7904,None,305,282
7907,None,305,282
7911,None,305,282
7914,None,306,282
7918,None,306,282
7921,None,305,282
7925,None,306,282
7929,None,305,281
7932,None,306,281
7936,None,306,282
7939,None,306,281
7943,None,305,281
7946,None,305,281
7950,None,305,282
7954,None,306,282
7957,None,306,282
7961,None,305,280
7964,None,305,281
7968,None,304,282
7971,None,305,281
7975,None,306,281
7979,None,304,280
7982,None,305,281
7986,None,304,280
7989,None,306,280
7993,None,305,280
7996,None,305,280
8000,None,306,281
8004,None,304,281
8007,None,304,280
8011,None,304,280
8014,None,305,280
8018,None,305,280
8021,None,304,280
8025,None,303,280
8029,None,304,281
8032,None,303,280
8036,None,304,280
8039,None,303,280
8043,None,304,280
8046,None,303,280
8050,None,303,281
8054,None,303,281
8057,None,303,280
8061,None,303,281
8064,None,304,281
8068,None,303,280
8071,None,304,280
8075,None,304,281
8079,None,304,281
8082,None,304,281
8086,None,304,281
8089,None,303,281
8093,None,304,282
8096,None,304,281
8100,None,302,281
8104,None,304,282
8107,None,304,282
8111,None,305,282
8114,None,304,282
8118,None,304,282
8121,None,305,280
8125,None,305,280
8129,None,305,282
8132,None,304,282
8136,None,304,281
8139,None,305,282
8143,None,304,281
8146,None,304,281
8150,None,304,280
8154,None,303,280
8157,None,302,279
8161,None,303,279
8164,None,302,279
8168,None,301,279
8171,None,302,279
8175,None,302,279
8179,None,302,279
8182,None,302,279
8186,None,302,279
8189,None,302,279
8193,None,302,279
8196,None,302,279
8200,None,301,279
8204,None,301,279
8207,None,301,279
8211,None,301,279
8214,None,301,278
8218,None,300,279
8221,None,301,278
8225,None,300,279
8229,None,301,279
8232,None,302,279
8236,None,301,278
8239,None,301,279
8243,None,299,279
8246,None,301,278
8250,None,300,278
8254,None,300,278
8257,None,300,278
8261,None,302,278
8264,None,301,278
8268,None,300,278
8271,None,300,278
8275,None,301,278
8279,None,300,278
8282,None,300,278
8286,None,300,278
8289,None,300,271
8293,None,300,278
8296,None,300,278
8300,None,300,278
8304,None,299,278
8307,None,299,278
8311,None,299,278
8314,None,299,278
8318,None,298,278
8321,None,299,277
8325,None,299,278
8329,None,299,278
8332,None,299,278
8336,None,298,278
8339,None,298,278
8343,None,298,278
8346,None,299,278
8350,None,299,278
8354,None,299,278
8357,None,300,278
8361,None,299,278
8364,None,299,278
8368,None,300,278
8371,None,300,278
8375,None,300,278
8379,None,300,278
8382,None,300,278
8386,None,299,278
8389,None,300,278
8393,None,301,279
8396,None,300,278
8400,None,300,279
8404,None,301,279
8407,None,302,279
8411,None,301,280
8414,None,301,279
8418,None,301,279
8421,None,301,279
8425,None,302,279
8429,None,300,278
8432,None,302,274
8436,None,301,279
8439,None,302,278
8443,None,301,279
8446,None,302,278
8450,None,302,278
8454,None,300,279
8457,None,300,278
8461,None,301,278
8464,None,301,278
8468,None,301,278
8471,None,301,278
8475,None,301,278
8479,None,301,278
8482,None,300,278
8486,None,301,278
8489,None,301,278
8493,None,301,278
8496,None,301,278
8500,None,300,278
8504,None,300,278
8507,None,301,278
8511,None,300,278
8514,None,301,278
8518,None,302,278
8521,None,300,278
8525,None,302,278
8529,None,301,278
8532,None,302,278
8536,None,302,278
8539,None,302,278
8543,None,302,278
8546,None,302,278
8550,None,302,278
8554,None,302,278
8557,None,302,278
8561,None,300,278
8564,None,302,278
8568,None,302,278
8571,None,302,278
8575,None,302,278
8579,None,302,278
8582,None,301,278
8586,None,302,278
8589,None,302,278
8593,None,302,278
8596,None,302,278
8600,None,302,278
8604,None,302,278
8607,None,301,278
8611,None,302,278
8614,None,302,278
8618,None,301,279
8621,None,301,278
8625,None,302,278
8629,None,301,271
8632,None,302,278
8636,None,301,278
8639,None,301,278
8643,None,302,278
8646,None,302,278
8650,None,301,278
8654,None,301,278
8657,None,302,278
8661,None,301,278
8664,None,302,278
8668,None,302,278
8671,None,302,278
8675,None,302,278
8679,None,302,278
8682,None,302,278
8686,None,302,278
8689,None,302,278
8693,None,302,278
8696,None,302,278
8700,None,302,278
8704,None,302,279
8707,None,302,279
8711,None,302,279
8714,None,302,278
8718,None,303,279
8721,None,303,279
8725,None,303,279
8729,None,303,279
8732,None,303,279
8736,None,303,279
8739,None,303,280
8743,None,303,280
8746,None,302,280
8750,None,303,280
8754,None,303,280
8757,None,303,280
8761,None,303,280
8764,None,304,280
8768,None,303,281
8771,None,304,281
8775,None,304,280
8779,None,304,280
8782,None,304,281
8786,None,303,280
8789,None,304,281
8793,None,304,280
8796,None,304,280
8800,None,303,281
8804,None,304,280
8807,None,305,281
8811,None,304,280
8814,None,305,281
8818,None,304,281
8821,None,305,280
8825,None,305,281
8829,None,305,280
8832,None,304,280
8836,None,306,281
8839,None,305,281
8843,None,305,280
8846,None,306,282
8850,None,306,282
8854,None,305,281
8857,None,306,282
8861,None,306,281
8864,None,306,282
8868,None,306,282
8871,None,306,275
8875,None,307,282
8879,None,306,282
8882,None,307,282
8886,None,307,282
8889,None,307,282
8893,None,307,282
8896,None,307,282
8900,None,307,282
8904,None,307,275
8907,None,308,282
8911,None,308,282
8914,None,308,282
8918,None,307,277
8921,None,308,282
8925,None,307,282
8929,None,306,277
8932,None,306,282
8936,None,306,282
8939,None,305,282
8943,None,306,282
8946,None,306,282
8950,None,306,282
8954,None,306,282
8957,None,307,282
8961,None,306,282
8964,None,306,282
8968,None,305,282
8971,None,306,277
8975,None,307,282
8979,None,306,282
8982,None,306,282
8986,None,307,282
8989,None,306,282
8993,None,306,282
8996,None,306,282
9000,None,305,282
9004,None,305,282
9007,None,305,282
9011,None,305,282
9014,None,306,282
9018,None,305,282
9021,None,305,282
9025,None,305,282
9029,None,305,282
9032,None,306,282
9036,None,306,282
9039,None,304,282
9043,None,305,282
9046,None,305,282
9050,None,306,282
9054,None,306,282
9057,None,306,282
9061,None,305,282
9064,None,306,282
9068,None,306,282
9071,None,306,282
9075,None,306,282
9079,None,306,282
9082,None,306,282
9086,None,305,282
9089,None,306,282
9093,None,306,282
9096,None,304,282
9100,None,305,282
9104,None,305,282
9107,None,306,282
9111,None,306,282
9114,None,305,282
9118,None,306,282
9121,None,305,282
9125,None,305,282
9129,None,305,282
9132,None,305,280
9136,None,305,281
9139,None,304,280
9143,None,305,280
9146,None,304,280
9150,None,303,275
9154,None,304,280
9157,None,303,279
9161,None,303,278
9164,None,302,278
9168,None,302,277
9171,None,300,277
9175,None,299,275
9179,None,298,275
9182,None,296,273
9186,None,294,273
9189,None,294,272
9193,None,292,272
9196,None,291,268
9200,None,290,267
9204,None,291,263
9207,None,287,262
9211,None,286,260
9214,None,282,259
9218,None,281,257
9221,None,279,252
9225,None,272,248
9229,None,268,245
9232,None,267,242
9236,None,268,240
9239,None,262,238
9243,None,258,237
9246,None,255,236
9250,None,252,233
9254,None,251,230
9257,None,248,226
9261,None,246,222
9264,None,243,220
9268,None,241,218
9271,None,238,215
9275,None,236,213
9279,None,234,212
9282,None,232,210
9286,None,231,209
9289,None,229,208
9293,None,228,207
9296,None,227,205
9300,None,225,203
9304,None,224,202
9307,None,223,202
9311,None,222,201
9314,None,220,199
9318,None,219,199
9321,None,218,198
9325,None,218,197
9329,None,217,196
9332,None,216,196
9336,None,207,195
9339,None,207,195
9343,None,215,194
9346,None,207,194
9350,None,207,189
9354,None,214,195
9357,None,213,195
9361,None,208,195
9364,None,208,196
9368,None,208,195
9371,None,216,196
9375,None,207,197
9379,None,217,191
9382,None,217,191
9386,None,218,190
9389,None,218,190
9393,None,208,189
9396,None,208,189
9400,None,218,189
9404,None,208,189
9407,None,218,189
9411,None,208,189
9414,None,208,189
9418,None,208,190
9421,None,219,198
9425,None,219,198
9429,None,220,198
9432,None,222,198
9436,None,222,201
9439,None,224,188
9443,None,225,188
9446,None,228,188
9450,None,227,188
9454,None,228,188
9457,None,228,188
9461,None,230,206
9464,None,230,188
9468,None,229,188
9471,None,230,188
9475,None,230,188
9479,None,232,208
9482,None,232,208
9486,None,233,210
9489,None,233,212
9493,None,234,212
9496,None,234,213
9500,None,236,214
9504,None,236,216
9507,None,238,217
9511,None,238,218
9514,None,240,220
9518,None,242,221
9521,None,242,222
9525,None,244,223
9529,None,245,224
9532,None,247,226
9536,None,248,227
9539,None,249,228
9543,None,249,228
9546,None,251,229
9550,None,251,230
9554,None,252,231
9557,None,252,231
9561,None,253,232
9564,None,254,232
9568,None,255,233
9571,None,255,234
9575,None,257,234
9579,None,258,234
9582,None,258,236
9586,None,259,236
9589,None,260,237
9593,None,261,237
9596,None,262,238
9600,None,262,239
9604,None,262,240
9607,None,263,241
9611,None,265,242
9614,None,266,242
9618,None,267,242
9621,None,268,243
9625,None,268,243
9629,None,269,244
9632,None,270,246
9636,None,272,246
9639,None,273,248
9643,None,272,249
9646,None,274,249
9650,None,272,249
9654,None,274,250
9657,None,275,251
9661,None,277,252
9664,None,277,252
9668,None,278,252
9671,None,278,253
9675,None,278,253
9679,None,279,255
9682,None,281,253
9686,None,281,253
9689,None,282,258
9693,None,283,258
9696,None,284,256
9700,None,285,258
9704,None,286,259
9707,None,285,259
9711,None,286,260
9714,None,286,261
9718,None,286,261
9721,None,287,260
9725,None,288,262
9729,None,288,262
9732,None,288,262
9736,None,288,262
9739,None,288,262
9743,None,289,263
9746,None,289,263
9750,None,290,263
9754,None,290,264
9757,None,291,265
9761,None,292,266
9764,None,292,266
9768,None,292,266
9771,None,292,267
9775,None,292,266
9779,None,292,266
9782,None,293,266
9786,None,293,268
9789,None,292,268
9793,None,293,267
9796,None,293,267
9800,None,291,267
9804,None,292,268
9807,None,292,267
9811,None,291,267
9814,None,291,266
9818,None,291,267
9821,None,290,266
9825,None,290,265
9829,None,291,264
9832,None,290,263
9836,None,289,264
9839,None,288,263
9843,None,288,263
9846,None,288,262
9850,None,288,263
9854,None,288,263
9857,None,288,263
9861,None,288,263
9864,None,288,263
9868,None,289,263
9871,None,291,264
9875,None,291,264
9879,None,291,264
9882,None,290,266
9886,None,292,266
9889,None,292,266
9893,None,292,266
9896,None,292,267
9900,None,292,268
9904,None,292,268
9907,None,293,268
9911,None,294,268
9914,None,294,269
9918,None,294,270
9921,None,295,270
9925,None,295,270
9929,None,295,271
9932,None,295,271
9936,None,295,271
9939,None,295,272
9943,None,296,272
9946,None,296,272
9950,None,296,272
9954,None,296,272
9957,None,296,272
9961,None,296,272
9964,None,296,272
9968,None,296,272
9971,None,296,272
9975,None,296,272
9979,None,296,272
9982,None,296,273
9986,None,296,273
9989,None,296,272
9993,None,296,272
9996,None,296,272
10000,None,295,272
10004,None,295,273
10007,None,295,272
10011,None,295,272
10014,None,295,272
10018,None,295,273
10021,None,295,272
10025,None,295,272
10029,None,295,272
10032,None,295,272
10036,None,295,272
10039,None,295,272
10043,None,295,273
10046,None,296,273
10050,None,296,273
10054,None,296,273
10057,None,296,273
10061,None,296,273
10064,None,296,273
10068,None,297,273
10071,None,297,274
10075,None,297,274
10079,None,297,274
10082,None,297,275
10086,None,298,274
10089,None,298,276
10093,None,298,276
10096,None,298,276
10100,None,298,276
10104,None,298,276
10107,None,299,277
10111,None,298,277
10114,None,299,277
10118,None,298,278
10121,None,299,278
10125,None,299,278
10129,None,299,278
10132,None,299,278
10136,None,300,278
10139,None,300,278
10143,None,300,278
10146,None,300,278
10150,None,300,278
10154,None,300,278
10157,None,300,278
10161,None,300,278
10164,None,300,278
10168,None,299,278
10171,TA-OD,299,278
10175,None,299,278
10179,MC-OD,299,278
10182,None,300,278
10186,None,300,278
10189,None,301,278
10193,None,300,278
10196,None,300,278
10200,None,300,278
10204,None,300,278
10207,None,300,277
10211,None,300,277
10214,None,299,277
10218,None,298,276
10221,None,298,275
10225,None,298,275
10229,None,295,273
10232,None,293,268
10236,None,288,265
10239,None,276,254
10243,None,258,247
10246,None,241,232
10250,None,223,218
10254,None,209,202
10257,None,195,188
10261,None,188,178
10264,None,184,170
10268,None,182,165
10271,None,181,164
10275,None,181,166
10279,None,185,168
10282,None,187,171
10286,None,191,177
10289,None,193,180
10293,None,197,183
10296,None,201,188
10300,None,202,192
10304,None,206,195
10307,None,210,193
10311,None,213,194
10314,None,214,192
10318,None,218,192
10321,None,214,208
10325,None,224,211
10329,None,229,213
10332,None,231,217
10336,None,232,218
10339,None,234,221
10343,None,237,222
10346,None,239,225
10350,None,241,227
10354,None,244,228
10357,None,246,230
10361,None,247,231
10364,None,248,233
10368,None,249,233
10371,None,250,235
10375,None,251,236
10379,None,252,237
10382,None,252,238
10386,None,253,239
10389,None,254,240
10393,None,255,240
10396,None,256,242
10400,None,257,242
10404,None,258,242
10407,None,258,242
10411,None,259,242
10414,None,259,243
10418,None,260,243
10421,None,260,243
10425,None,260,244
10429,None,260,243
10432,None,260,242
10436,None,259,243
10439,None,260,242
10443,None,261,243
10446,None,262,244
10450,None,262,244
10454,None,263,245
10457,None,265,246
10461,None,265,247
10464,None,267,248
10468,None,268,248
10471,None,269,249
10475,None,271,250
10479,None,272,251
10482,None,272,251
10486,None,273,252
10489,None,274,252
10493,None,276,253
10496,None,277,253
10500,None,278,254
10504,None,277,255
10507,None,278,255
10511,None,279,256
10514,None,278,257
10518,None,279,256
10521,None,278,258
10525,None,278,257
10529,None,279,258
10532,None,279,258
10536,None,279,258
10539,None,280,258
10543,None,280,258
10546,None,280,258
10550,None,281,258
10554,None,280,258
10557,None,280,258
10561,None,280,258
10564,None,279,258
10568,None,280,258
10571,None,280,258
10575,None,280,255
10579,None,280,258
10582,None,280,258
10586,None,281,258
10589,None,281,258
10593,None,282,258
10596,None,282,258
10600,None,283,258
10604,None,283,258
10607,None,283,259
10611,None,283,259
10614,None,283,259
10618,None,283,258
10621,None,283,259
10625,None,283,260
10629,None,283,260
10632,None,284,260
10636,None,284,261
10639,None,284,261
10643,None,285,261
10646,None,285,262
10650,None,286,262
10654,None,286,262
10657,None,287,262
10661,None,287,263
10664,None,288,263
10668,None,288,263
10671,None,288,263
10675,None,288,262
10679,None,288,265
10682,None,288,265
10686,None,288,265
10689,None,288,265
10693,None,288,265
10696,None,288,265
10700,None,289,265
10704,None,288,265
10707,None,289,265
10711,None,289,266
10714,None,292,267
10718,None,292,267
10721,None,292,268
10725,None,292,268
10729,None,292,268
10732,None,292,268
10736,None,292,269
10739,None,292,268
10743,None,292,268
10746,None,292,270
10750,None,292,268
10754,None,292,268
10757,None,291,269
10761,None,292,268
10764,None,289,269
10768,None,289,270
10771,None,292,271
10775,None,289,270
10779,None,291,270
10782,None,293,270
10786,None,293,270
10789,None,293,271
10793,None,294,270
10796,None,294,271
10800,None,294,272
10804,None,292,272
10807,None,294,272
10811,None,292,272
10814,None,294,272
10818,None,294,272
10821,None,292,272
10825,None,292,271
10829,None,294,271
10832,None,294,272
10836,None,294,272
10839,None,294,271
10843,None,292,272
10846,None,292,272
10850,None,292,272
10854,None,294,272
10857,None,294,273
10861,None,295,273
10864,None,294,273
10868,None,293,273
10871,None,293,273
10875,None,293,273
10879,None,292,273
10882,None,295,274
10886,None,296,273
10889,None,293,274
10893,None,294,273
10896,None,295,273
10900,None,294,273
10904,None,293,273
10907,None,294,274
10911,None,294,274
10914,None,295,274
10918,None,295,274
10921,None,294,275
10925,None,294,274
10929,None,295,275
10932,None,294,274
10936,None,295,274
10939,None,295,274
10943,None,295,275
10946,None,295,275
10950,None,295,275
10954,None,295,275
10957,None,295,274
10961,None,295,275
10964,None,295,274
10968,None,295,275
10971,None,295,275
10975,None,295,275
10979,None,295,275
10982,None,296,276
10986,None,296,276
10989,None,296,276
10993,None,296,276
10996,None,297,277
11000,None,297,276
11004,None,297,277
11007,None,297,277
11011,None,297,277
11014,None,297,277
11018,None,298,277
11021,None,297,278
11025,None,298,278
11029,None,298,278
11032,None,298,278
11036,None,298,278
11039,None,298,278
11043,None,298,278
11046,None,298,278
11050,None,298,278
11054,None,298,278
11057,None,298,278
11061,None,298,278
11064,None,298,279
11068,None,298,278
11071,None,298,278
11075,None,298,278
11079,None,298,278
11082,None,298,278
11086,None,298,279
11089,None,298,279
11093,None,298,279
11096,None,299,279
11100,None,299,279
11104,None,299,278
11107,None,299,279
11111,None,299,279
11114,None,299,279
11118,None,299,279
11121,None,299,279
11125,None,299,279
11129,None,299,279
11132,None,299,279
11136,None,299,279
11139,None,300,279
11143,None,300,279
11146,None,300,279
11150,None,299,279
11154,None,300,279
11157,None,300,279
