Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,311,291,137,111
4,None,311,292,137,111
7,None,311,292,137,111
11,None,311,292,137,111
14,None,311,293,137,111
18,TA-OS,311,293,137,111
21,None,311,294,137,112
25,MC-OS,311,294,137,112
29,None,311,294,137,112
32,None,311,294,137,112
36,None,311,294,137,113
39,None,311,295,137,113
43,None,311,295,137,113
46,None,311,295,137,113
50,None,311,296,137,113
54,None,312,296,137,113
57,None,311,296,137,114
61,None,311,296,137,114
64,None,311,296,137,114
68,None,311,295,137,114
71,None,311,294,137,115
75,None,311,293,137,115
79,None,309,290,137,116
82,None,308,284,138,117
86,None,306,277,138,120
89,None,303,269,139,123
93,None,299,260,140,126
96,None,293,245,143,127
100,None,285,231,144,127
104,None,271,214,145,126
107,None,254,192,144,130
111,None,234,169,140,140
114,None,216,147,142,129
118,None,184,128,156,118
121,None,167,122,149,113
125,None,156,117,138,107
129,None,150,115,134,105
132,None,148,113,133,104
136,None,149,113,134,104
139,None,152,115,136,106
143,None,156,117,140,108
146,None,160,119,143,110
150,None,164,122,147,113
154,None,170,125,151,115
157,None,174,126,148,117
161,None,177,130,150,119
164,None,183,136,146,122
168,None,188,141,144,123
171,None,195,147,143,123
175,None,204,153,142,125
179,None,213,161,139,131
182,None,222,167,137,136
186,None,225,174,137,130
189,None,228,181,136,127
193,None,230,188,136,124
196,None,232,192,135,121
200,None,236,197,136,122
204,None,240,200,136,122
207,None,243,203,136,123
211,None,245,207,137,122
214,None,250,211,138,121
218,None,252,213,138,121
221,None,255,215,139,121
225,None,256,218,139,122
229,None,258,217,138,124
232,None,259,220,138,125
236,None,260,223,138,125
239,None,262,225,139,125
243,None,263,227,139,125
246,None,266,228,140,125
250,None,267,230,140,125
254,None,269,232,140,126
257,None,271,233,140,126
261,None,273,235,140,126
264,None,273,236,140,125
268,None,274,238,140,125
271,None,274,238,140,125
275,None,275,239,140,125
279,None,276,241,140,124
282,None,276,242,140,124
286,None,277,244,141,124
289,None,278,245,141,124
293,None,279,247,140,124
296,None,279,248,140,124
300,None,280,249,140,124
304,None,281,250,140,124
307,None,281,251,140,124
311,None,282,252,140,124
314,None,282,253,140,124
318,None,282,254,140,124
321,None,283,254,140,124
325,None,283,255,140,124
329,None,283,255,139,124
332,None,283,255,139,124
336,None,283,255,139,123
339,None,283,255,139,123
343,None,283,255,139,123
346,None,283,255,138,123
350,None,283,256,138,122
354,None,283,256,138,122
357,None,284,258,137,121
361,None,284,258,137,121
364,None,284,259,137,120
368,None,284,259,137,120
371,None,284,260,136,119
375,None,285,261,136,119
379,None,285,261,135,119
382,None,284,262,134,118
386,None,285,262,134,118
389,None,285,263,134,117
393,None,285,263,133,117
396,None,285,264,133,116
400,None,286,264,133,116
404,None,286,265,133,116
407,None,286,265,132,116
411,None,287,266,132,115
414,None,287,266,132,115
418,None,288,268,132,115
421,None,288,268,132,115
425,None,289,269,133,115
429,None,289,269,133,115
432,None,290,270,133,116
436,None,290,270,134,116
439,None,291,271,134,116
443,None,291,271,135,117
446,None,292,273,135,116
450,None,293,273,135,116
454,None,293,273,136,116
457,None,295,271,136,119
461,None,295,271,137,119
464,None,295,271,137,120
468,None,296,272,138,120
471,None,296,272,138,120
475,None,297,273,138,121
479,None,297,274,138,120
482,None,297,274,138,120
486,None,297,274,139,120
489,None,297,274,139,120
493,None,297,273,139,120
496,None,297,273,139,120
500,None,296,273,139,119
504,None,297,273,139,119
507,None,296,273,139,119
511,None,296,273,139,119
514,None,296,273,138,119
518,None,296,273,138,119
521,None,296,273,138,119
525,None,296,273,138,119
529,None,296,273,138,119
532,None,297,273,138,119
536,None,297,273,138,119
539,None,297,274,138,119
543,None,297,274,138,119
546,None,298,275,138,120
550,None,298,275,139,120
554,None,298,277,140,120
557,None,299,277,140,120
561,None,299,278,140,120
564,None,300,279,140,121
568,None,301,280,141,121
571,None,302,281,141,122
575,None,303,281,141,122
579,None,304,282,142,123
582,None,305,283,142,124
586,None,306,284,143,125
589,None,306,285,143,125
593,None,306,285,143,126
596,None,306,285,144,126
600,None,307,286,144,127
604,None,307,287,144,127
607,None,308,288,144,128
611,None,308,289,145,128
614,None,308,290,145,129
618,None,309,290,145,129
621,None,309,291,146,130
625,None,309,291,146,130
629,None,309,292,146,130
632,None,309,292,146,131
636,None,309,292,146,131
639,None,310,292,147,131
643,None,310,293,147,131
646,None,310,293,147,132
650,None,310,293,147,132
654,None,310,293,147,131
657,None,310,293,147,131
661,None,309,293,147,131
664,None,309,293,147,131
668,None,309,292,147,131
671,None,309,292,146,131
675,None,309,292,146,131
679,None,308,292,146,130
682,None,308,291,145,130
686,None,309,291,145,129
689,None,308,291,145,129
693,None,308,290,144,129
696,None,307,290,144,128
700,None,307,290,144,128
704,None,307,290,144,128
707,None,307,290,144,128
711,None,307,290,144,128
714,None,307,289,144,128
718,None,306,289,143,127
721,None,306,288,143,127
725,None,306,288,143,127
729,None,305,287,143,126
732,None,305,287,142,126
736,None,305,287,142,126
739,None,304,286,142,126
743,None,304,286,141,126
746,None,303,286,141,125
750,None,303,286,141,125
754,None,303,286,141,125
757,None,303,286,140,125
761,None,303,287,140,125
764,None,303,287,140,125
768,None,302,287,140,125
771,None,302,287,139,125
775,None,302,287,139,125
779,None,301,286,139,125
782,None,301,286,139,125
786,None,301,286,139,125
789,None,300,285,138,125
793,None,300,285,138,125
796,None,300,284,138,124
800,None,300,284,138,124
804,None,299,284,137,124
807,None,299,283,137,123
811,None,298,283,137,123
814,None,298,283,136,122
818,None,298,283,136,122
