Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,288,317,131,155
4,None,287,317,131,155
7,None,287,317,131,155
11,None,287,317,132,155
14,None,287,316,132,155
18,None,287,316,132,155
21,None,286,316,132,155
25,None,285,316,132,155
29,None,285,316,132,155
32,None,284,316,132,155
36,None,283,315,131,155
39,None,282,314,131,155
43,None,280,313,131,156
46,None,278,312,130,156
50,None,276,311,129,156
54,None,274,308,128,155
57,None,273,307,128,155
61,None,271,306,128,154
64,None,269,305,127,154
68,None,268,305,127,154
71,None,269,305,127,155
75,None,270,306,127,155
79,None,271,307,128,156
82,None,272,307,128,156
86,None,274,308,129,156
89,None,274,309,129,156
93,None,275,310,129,156
96,None,276,310,130,156
100,None,277,311,130,156
104,None,278,312,131,156
107,None,279,312,131,156
111,None,280,312,131,156
114,TA-OD,281,313,132,156
118,None,281,313,132,156
121,MC-OD,282,314,132,156
125,None,284,315,132,156
129,None,284,315,132,156
132,None,285,315,133,155
136,None,286,316,133,155
139,None,286,316,133,155
143,None,286,316,133,155
146,None,286,316,133,155
150,None,286,316,133,155
154,None,285,316,133,155
157,None,285,316,133,155
161,None,283,316,133,155
164,None,278,315,133,156
168,None,273,314,134,157
171,None,265,312,134,158
175,None,253,309,136,157
179,None,240,306,136,157
182,None,218,297,134,157
186,None,207,281,131,158
189,None,181,261,124,160
193,None,156,240,130,161
196,None,134,215,122,159
200,None,118,183,108,157
204,None,109,169,100,157
207,None,103,153,94,145
211,None,98,141,90,133
214,None,95,134,86,127
218,None,92,132,84,125
221,None,93,131,85,123
225,None,94,131,86,124
229,None,96,131,87,122
232,None,97,132,88,123
236,None,99,135,90,126
239,None,103,139,93,129
243,None,108,143,98,133
246,None,116,147,104,136
250,None,122,154,110,143
254,None,132,161,117,148
257,None,143,167,125,152
261,None,154,173,131,155
264,None,164,181,132,155
268,None,176,192,131,155
271,None,193,204,129,155
275,None,205,209,132,157
279,None,216,214,136,160
282,None,221,221,140,161
286,None,225,231,142,162
289,None,229,241,142,162
293,None,231,251,142,162
296,None,234,258,143,162
300,None,238,263,144,162
304,None,242,265,144,162
307,None,247,267,143,161
311,None,250,270,142,160
314,None,253,272,141,159
318,None,256,275,140,159
321,None,260,279,140,158
325,None,263,281,139,158
329,None,265,284,139,158
332,None,268,287,138,158
336,None,271,290,138,158
339,None,273,293,138,158
343,None,275,296,137,158
346,None,277,297,138,158
350,None,278,298,137,158
354,None,279,299,138,158
357,None,280,301,138,158
361,None,280,303,138,158
364,None,281,304,138,158
368,None,282,305,138,158
371,None,282,306,138,158
375,None,283,307,138,158
379,None,284,308,138,158
382,None,285,309,139,158
386,None,286,311,139,158
