Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,304,353,193,233
4,None,305,354,193,233
7,None,305,354,193,233
11,None,305,354,193,233
14,None,305,355,193,234
18,None,306,355,193,234
21,None,305,355,193,234
25,None,305,355,193,234
29,None,306,355,193,234
32,None,306,355,193,234
36,None,306,355,193,234
39,None,307,355,193,234
43,None,307,356,193,234
46,None,307,356,193,234
50,None,308,356,193,234
54,None,308,357,193,234
57,None,309,357,193,233
61,None,309,357,193,233
64,None,309,357,193,233
68,None,309,357,193,233
71,None,309,357,193,233
75,None,309,357,193,233
79,None,309,357,193,232
82,None,309,357,193,232
86,None,309,357,193,232
89,None,309,357,193,232
93,None,310,358,193,232
96,None,310,358,193,232
100,None,310,358,193,231
104,None,310,358,193,231
107,None,310,358,193,231
111,None,310,358,192,231
114,None,310,358,192,231
118,None,310,358,192,231
121,None,310,358,192,231
125,None,310,358,192,231
129,None,310,358,191,231
132,None,310,358,191,230
136,None,310,358,191,230
139,None,309,357,192,230
143,None,309,357,191,230
146,None,309,357,191,230
150,None,309,357,191,230
154,None,309,357,191,230
157,None,309,357,191,230
161,None,309,358,191,230
164,None,310,358,191,230
168,None,310,358,191,231
171,None,310,358,191,230
175,None,310,358,191,230
179,None,310,358,191,230
182,None,310,358,191,230
186,None,310,358,191,230
189,None,310,359,190,230
193,None,310,359,190,230
196,None,310,359,190,230
200,None,310,359,190,230
204,None,311,359,190,230
207,None,311,359,190,230
211,None,310,359,190,230
214,None,310,359,190,230
218,None,310,359,190,230
221,None,310,359,190,230
225,None,311,359,190,230
229,None,311,358,190,228
232,None,311,358,190,228
236,None,311,359,190,227
239,None,311,358,190,228
243,None,311,358,190,228
246,None,311,358,190,228
250,None,311,358,190,228
254,None,311,358,190,227
257,None,311,358,190,227
261,None,311,359,190,227
264,None,311,359,190,227
268,None,311,359,190,227
271,None,311,359,190,227
275,None,311,359,190,227
279,None,311,358,190,227
282,None,311,358,190,227
286,None,311,359,190,227
289,None,312,358,189,227
293,None,312,359,189,227
296,None,312,359,189,227
300,None,312,359,189,227
304,None,312,359,189,227
307,None,312,359,189,227
311,None,312,359,189,227
314,None,312,358,189,227
318,None,312,358,189,226
321,None,311,358,189,227
325,None,311,358,189,226
329,None,311,358,189,226
332,None,312,358,189,226
336,None,311,358,189,226
339,None,311,358,189,226
343,None,311,358,189,226
346,TA-OD,311,358,189,226
350,None,311,358,189,226
354,MC-OD,311,358,189,226
357,None,311,358,189,226
361,None,312,358,189,226
364,None,312,358,188,226
368,None,312,358,188,226
371,None,312,358,188,226
375,None,312,358,188,226
379,None,312,358,188,226
382,None,312,358,188,226
386,None,312,358,188,226
389,None,312,358,188,226
393,None,311,358,190,226
396,None,310,358,192,227
400,None,306,356,193,228
404,None,298,353,195,228
407,None,285,348,197,229
411,None,261,340,199,230
414,None,232,327,204,232
418,None,191,309,184,235
421,None,167,288,161,242
425,None,158,268,152,245
429,None,151,247,144,231
432,None,147,226,139,218
436,None,145,218,138,211
439,None,146,214,138,208
443,None,147,214,139,207
446,None,148,216,140,209
450,None,150,219,142,212
454,None,151,223,143,214
457,None,153,225,146,217
461,None,154,231,146,221
464,None,158,241,151,223
468,None,160,248,153,227
471,None,163,255,156,231
475,None,165,260,158,234
479,None,168,264,162,238
482,None,173,271,167,239
486,None,176,277,170,240
489,None,178,281,172,242
493,None,179,285,172,242
496,None,180,288,173,242
500,None,184,290,177,241
504,None,189,292,180,240
507,None,193,296,183,237
511,None,200,299,188,236
514,None,206,302,192,234
518,None,213,306,195,233
521,None,221,310,197,232
525,None,226,313,198,232
529,None,230,317,197,230
532,None,235,320,196,230
536,None,241,323,194,229
539,None,245,326,190,228
543,None,247,328,188,228
546,None,251,330,186,228
550,None,255,331,184,228
554,None,259,333,182,228
557,None,261,334,180,228
561,None,263,335,179,228
564,None,266,338,178,228
568,None,268,339,177,227
571,None,271,341,176,227
575,None,274,342,176,227
579,None,276,344,176,227
582,None,277,344,176,227
586,None,278,345,176,227
589,None,278,346,175,226
593,None,279,347,175,226
596,None,281,348,176,226
600,None,283,348,176,226
604,None,284,349,176,226
607,None,285,349,176,225
611,None,286,350,176,225
614,None,286,350,176,225
618,None,287,351,176,225
621,None,288,351,176,225
625,None,289,352,176,224
629,None,289,352,176,224
632,None,290,352,176,224
636,None,291,353,176,224
639,None,292,353,175,224
643,None,293,353,175,224
646,None,293,354,175,224
650,None,294,354,175,224
654,None,295,354,176,224
657,None,295,354,175,224
661,None,296,354,176,224
664,None,296,355,176,224
668,None,297,355,176,224
671,None,297,355,176,224
675,None,298,355,176,224
679,None,298,355,176,224
682,None,298,355,176,223
686,None,299,352,176,221
689,None,299,352,176,221
693,None,299,352,176,221
696,None,299,353,176,221
700,None,300,353,176,221
704,None,300,353,176,221
707,None,300,353,176,221
711,None,300,353,176,221
714,None,300,353,176,221
718,None,301,353,176,221
721,None,301,354,176,221
725,None,301,354,176,221
729,None,301,354,176,221
732,None,301,354,176,221
736,None,301,354,176,221
739,None,301,354,176,221
743,None,302,354,176,221
746,None,302,354,176,221
750,None,302,354,176,221
754,None,302,354,176,221
757,None,302,354,176,221
761,None,302,354,176,221
764,None,302,354,176,221
768,None,303,354,176,221
771,None,303,354,177,221
775,None,303,355,177,221
779,None,303,355,177,221
782,None,303,355,177,221
786,None,303,355,177,221
789,None,304,355,177,221
793,None,304,355,177,221
796,None,304,355,177,221
800,None,304,355,177,221
804,None,304,355,178,221
807,None,304,355,178,222
811,None,304,356,178,222
814,None,305,356,178,222
818,None,305,356,178,222
821,None,305,356,178,222
825,None,305,356,178,222
829,None,305,357,178,222
832,None,305,357,178,222
836,None,306,357,178,222
839,None,306,357,178,222
843,None,306,357,178,222
846,None,306,357,179,222
850,None,306,358,179,222
854,None,306,358,179,222
857,None,307,358,179,222
861,None,307,358,179,222
864,None,307,358,179,222
868,None,308,359,179,222
871,None,308,359,180,223
875,None,308,359,180,223
879,None,309,360,180,223
882,None,309,360,180,223
886,None,309,360,180,223
889,None,310,360,180,223
893,None,310,361,180,224
896,None,310,361,181,224
900,None,310,361,181,224
904,None,311,362,181,224
907,None,311,362,182,224
911,None,311,362,182,225
914,None,312,362,183,225
918,None,313,363,183,225
921,None,313,363,183,225
925,None,314,363,184,226
929,None,314,364,184,226
932,None,314,364,185,226
936,None,314,364,185,227
939,None,314,364,186,227
943,None,314,364,186,227
946,None,315,365,187,228
950,None,315,365,188,228
954,None,315,365,189,228
957,None,315,365,190,229
961,None,315,365,191,229
964,None,315,365,192,229
968,None,315,365,193,230
971,None,315,365,193,230
975,None,316,365,194,230
979,None,316,366,195,231
982,None,316,366,195,231
986,None,317,366,196,232
989,None,317,366,196,232
993,None,316,366,196,232
996,None,316,366,197,233
1000,None,315,365,197,233
1004,None,315,365,198,233
1007,None,314,364,198,233
1011,None,314,364,199,234
1014,None,313,363,200,234
1018,None,311,361,200,235
1021,None,308,359,201,236
1025,None,305,356,201,237
1029,None,301,351,202,237
1032,None,294,346,202,237
1036,None,289,335,203,237
1039,None,280,327,203,237
1043,None,265,319,205,239
1046,None,249,308,209,242
1050,None,234,300,211,243
1054,None,225,292,207,248
1057,None,215,286,201,249
1061,None,206,280,195,250
1064,None,200,275,191,249
1068,None,196,272,188,247
1071,None,194,268,187,245
1075,None,193,266,186,244
1079,None,194,265,186,244
1082,None,196,267,188,244
1086,None,199,270,189,244
1089,None,202,272,191,245
1093,None,207,275,194,246
1096,None,210,279,197,248
1100,None,215,282,199,249
1104,None,220,286,203,250
1107,None,225,289,206,250
1111,None,229,292,209,251
1114,None,232,297,210,250
1118,None,237,300,211,250
1121,None,241,303,211,251
1125,None,245,307,212,252
1129,None,249,311,212,251
1132,None,252,315,212,252
1136,None,256,318,211,250
1139,None,260,322,210,249
1143,None,264,325,209,244
1146,None,269,327,208,243
1150,None,275,329,207,242
1154,None,278,330,206,241
1157,None,280,332,205,241
1161,None,282,334,205,241
1164,None,284,335,204,241
1168,None,286,337,204,240
1171,None,287,338,204,240
1175,None,288,340,203,240
1179,None,289,341,202,240
1182,None,290,342,202,240
1186,None,291,344,201,239
1189,None,292,345,201,239
1193,None,293,346,201,239
1196,None,294,347,201,239
1200,None,295,347,201,239
1204,None,296,348,201,239
1207,None,298,348,200,238
1211,None,299,349,200,238
1214,None,300,350,200,237
1218,None,301,351,200,237
1221,None,301,351,200,237
1225,None,302,351,200,237
1229,None,303,352,200,236
1232,None,303,352,200,236
1236,None,304,353,200,236
1239,None,305,353,200,236
1243,None,305,354,200,236
1246,None,305,354,200,236
1250,None,305,354,200,235
1254,None,305,354,200,236
1257,None,305,354,199,235
1261,None,306,354,199,235
1264,None,306,354,199,235
1268,None,306,355,199,235
1271,None,306,355,199,235
1275,None,307,356,199,235
1279,None,307,356,198,235
1282,None,308,357,198,235
1286,None,308,357,199,235
1289,None,308,357,198,235
1293,None,307,356,199,235
1296,None,307,355,199,235
1300,None,306,355,199,235
1304,None,306,355,199,235
1307,None,306,355,199,235
1311,None,306,355,199,235
1314,None,306,355,199,235
1318,None,306,355,199,234
1321,None,305,354,199,235
1325,None,304,352,198,234
1329,None,302,351,198,235
1332,None,300,349,198,235
1336,None,298,348,199,235
1339,None,296,346,199,236
1343,None,293,344,199,236
1346,None,290,341,199,236
1350,None,287,337,199,236
1354,None,285,331,199,235
1357,None,280,327,199,235
1361,None,276,321,198,235
1364,None,271,317,199,237
1368,None,265,312,199,238
1371,None,261,306,199,240
1375,None,255,301,200,240
1379,None,249,297,201,240
1382,None,245,293,203,241
1386,None,237,288,205,243
1389,None,230,283,205,244
1393,None,226,280,204,245
1396,None,224,278,204,244
1400,None,224,278,204,244
1404,None,226,280,205,245
1407,None,230,284,205,245
1411,None,235,287,206,245
1414,None,243,293,204,244
1418,None,249,296,203,244
1421,None,253,300,202,244
1425,None,256,303,202,244
1429,None,260,307,201,242
1432,None,264,311,199,242
1436,None,267,317,199,240
1439,None,270,319,198,240
1443,None,273,322,198,240
1446,None,278,324,197,240
1450,None,282,326,196,239
1454,None,284,329,195,239
1457,None,286,331,196,240
1461,None,288,332,196,240
1464,None,290,334,196,240
1468,None,292,335,196,239
1471,None,295,338,196,240
1475,None,296,340,196,240
1479,None,297,341,196,240
1482,None,298,343,196,240
1486,None,299,344,196,240
1489,None,299,346,196,239
1493,None,300,347,196,239
1496,None,301,347,196,239
1500,None,301,348,196,239
1504,None,303,348,196,239
1507,None,304,349,196,239
1511,None,305,349,196,238
1514,None,305,350,196,238
1518,None,306,350,196,238
1521,None,307,351,196,238
1525,None,307,351,196,238
1529,None,308,351,196,238
1532,None,308,351,196,238
1536,None,308,352,196,238
1539,None,309,352,196,237
1543,None,310,352,196,237
1546,None,310,353,196,237
1550,None,310,353,196,237
1554,None,311,354,196,237
1557,None,311,354,196,236
1561,None,311,354,197,236
1564,None,311,354,197,236
1568,None,312,354,197,236
1571,None,312,355,197,236
1575,None,312,355,197,236
1579,None,312,355,197,236
1582,None,313,356,197,236
1586,None,313,356,197,235
1589,None,313,357,196,235
1593,None,314,357,196,235
1596,None,314,357,196,235
1600,None,314,361,196,231
1604,None,314,361,196,231
1607,None,314,361,196,231
1611,None,314,361,195,231
1614,None,314,362,195,231
1618,None,314,362,195,231
1621,None,314,362,195,231
1625,None,314,362,195,231
1629,None,315,362,195,230
1632,None,315,362,195,230
1636,None,315,362,194,231
1639,None,315,362,194,231
1643,None,315,362,194,231
1646,None,315,362,194,230
1650,None,315,362,193,230
1654,None,316,362,193,230
1657,None,316,362,194,230
1661,None,316,362,193,230
1664,None,316,362,193,230
1668,None,316,363,193,230
1671,None,316,363,193,230
1675,None,316,363,193,230
1679,None,317,363,193,230
1682,None,317,363,193,230
1686,None,317,363,193,230
1689,None,317,363,193,230
