Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,308,361,156,206
4,None,309,361,156,206
7,None,308,362,156,206
11,None,309,361,157,206
14,None,309,361,157,206
18,None,308,361,156,206
21,None,309,362,156,206
25,None,308,361,156,206
29,None,308,361,156,206
32,None,308,361,156,206
36,None,308,362,156,206
39,None,309,361,156,206
43,None,308,362,156,206
46,None,308,362,156,206
50,None,308,362,156,206
54,None,308,362,156,206
57,None,308,362,156,206
61,None,308,362,156,206
64,None,308,362,156,206
68,None,308,362,156,207
71,None,308,362,156,207
75,None,308,362,156,206
79,None,308,362,156,207
82,None,308,361,156,207
86,None,308,361,156,207
89,None,308,360,156,207
93,None,307,360,157,208
96,None,306,359,157,208
100,None,306,358,157,208
104,None,305,357,157,209
107,None,304,356,157,209
111,None,303,355,158,209
114,None,303,354,158,209
118,None,301,353,159,210
121,None,301,353,159,210
125,None,301,352,159,210
129,None,301,352,159,210
132,None,301,352,159,210
136,None,301,352,159,210
139,None,301,352,159,210
143,None,302,353,159,210
146,None,302,353,159,210
150,None,302,353,159,210
154,None,302,353,159,210
157,None,302,353,159,210
161,None,302,353,159,210
164,None,302,353,159,210
168,None,303,353,159,210
171,None,303,354,159,210
175,None,303,354,159,210
179,None,303,355,159,210
182,None,304,355,159,210
186,None,304,355,159,210
189,None,304,355,159,210
193,None,304,355,158,210
196,None,304,355,158,210
200,None,303,355,158,209
204,None,304,354,158,209
207,None,304,355,158,209
211,None,304,355,158,209
214,None,304,355,158,209
218,None,304,355,158,209
221,None,305,355,158,209
225,None,305,355,158,209
229,None,304,354,158,208
232,None,304,354,158,208
236,None,305,354,157,207
239,None,305,354,157,207
243,None,305,354,157,207
246,None,305,354,157,207
250,None,305,354,157,207
254,None,305,354,157,207
257,None,305,354,157,207
261,None,305,354,157,207
264,None,305,355,157,207
268,None,305,354,157,207
271,None,305,355,157,207
275,None,305,355,157,207
279,None,305,355,157,207
282,None,305,355,156,207
286,None,305,355,157,207
289,None,305,355,156,207
293,None,305,355,156,207
296,None,305,355,156,207
300,None,305,355,156,207
304,None,305,355,156,207
307,None,305,355,156,207
311,None,305,355,156,207
314,None,305,355,156,207
318,None,306,355,156,207
321,None,305,355,156,207
325,None,306,355,156,207
329,None,305,355,156,207
332,None,306,355,156,207
336,None,306,355,156,207
339,None,306,356,156,207
343,None,306,356,156,207
346,None,306,356,156,207
350,None,306,356,156,207
354,None,306,356,157,207
357,None,306,356,156,207
361,None,306,356,156,207
364,None,306,356,156,207
368,None,306,356,156,206
371,None,306,356,157,206
375,None,306,356,157,206
379,None,306,356,156,206
382,None,306,356,156,206
386,None,306,356,156,206
389,None,307,356,157,206
393,None,307,356,156,206
396,None,307,357,156,206
400,None,307,357,157,206
404,None,307,357,157,206
407,None,307,357,156,206
411,None,307,357,156,206
414,None,307,357,156,206
418,None,307,357,156,206
421,None,307,357,156,206
425,None,307,357,157,206
429,None,307,357,156,206
432,None,307,356,156,206
436,None,306,356,156,206
439,None,307,356,157,206
443,None,306,356,157,206
446,None,307,356,157,206
450,None,307,356,157,206
454,None,307,356,157,206
457,None,307,357,157,206
461,None,307,357,157,206
464,None,307,357,157,206
468,None,307,357,157,206
471,None,307,357,157,206
475,None,307,357,157,206
479,None,307,357,158,206
482,None,307,357,158,206
486,None,307,357,158,206
489,None,307,357,158,206
493,None,307,357,158,206
496,None,307,357,158,206
500,None,307,357,158,206
504,None,307,357,158,206
507,None,307,357,158,206
511,None,307,357,158,206
514,None,307,358,158,206
518,None,307,357,158,206
521,None,307,357,158,206
525,None,307,356,158,206
529,None,306,356,158,206
532,None,306,355,158,206
536,None,305,353,158,207
539,None,304,352,158,206
543,None,302,350,158,207
546,None,300,349,158,207
550,None,297,344,157,207
554,None,292,338,156,208
557,None,287,329,156,208
561,None,282,319,157,208
564,None,274,314,157,209
568,None,268,307,157,210
571,None,265,301,157,210
575,None,261,295,158,210
579,None,251,288,160,211
582,None,245,280,164,213
586,None,238,272,170,219
589,None,231,263,172,225
593,None,223,258,175,231
596,None,218,255,177,232
600,None,214,254,179,233
604,None,212,253,180,233
607,None,214,254,179,233
611,None,216,256,178,233
614,None,220,260,175,232
618,None,224,267,173,226
621,None,228,276,171,220
625,None,231,282,170,217
629,None,235,287,168,216
632,None,241,290,162,216
636,None,246,293,161,215
639,None,250,296,160,213
643,None,254,300,159,212
646,None,257,304,159,213
650,None,260,308,158,213
654,None,263,311,158,214
657,None,267,314,157,214
661,None,269,316,157,214
664,None,272,318,156,215
668,None,273,320,157,216
671,None,275,322,157,217
675,None,277,324,158,217
679,None,280,325,159,217
682,None,282,327,158,217
686,None,287,330,158,215
689,None,288,332,158,215
693,None,289,334,158,215
696,None,290,335,159,215
700,None,291,337,159,215
704,None,291,338,159,215
707,None,292,339,159,215
711,None,293,340,159,215
714,None,294,341,160,215
718,None,295,343,160,214
721,None,296,343,160,214
725,None,297,344,160,214
729,None,297,345,161,214
732,None,298,346,161,214
736,None,299,346,161,214
739,None,300,347,161,213
743,None,300,348,161,213
746,None,301,348,161,213
750,None,301,349,162,213
754,None,302,349,162,213
757,None,303,349,162,213
761,None,303,350,162,213
764,None,304,350,162,213
768,None,305,350,163,213
771,None,305,351,163,213
775,None,306,351,163,213
779,None,306,351,163,213
782,None,307,351,163,213
786,None,307,352,163,213
789,None,308,352,163,213
793,None,308,352,163,213
796,None,308,352,163,213
800,None,308,353,163,213
804,None,309,352,163,213
807,None,309,353,163,213
811,None,309,353,163,213
814,None,309,353,163,213
818,None,310,353,164,213
821,None,309,353,163,213
825,None,310,353,164,213
829,None,310,353,164,213
832,None,309,353,163,213
836,None,309,353,163,213
839,None,309,353,163,213
843,None,309,353,163,213
846,None,309,353,164,213
850,None,309,353,164,213
854,None,309,353,164,213
857,None,309,353,164,213
861,None,310,353,164,213
864,None,310,353,164,213
868,None,310,353,164,213
871,None,310,353,164,213
875,None,310,353,164,213
879,None,310,353,164,213
882,None,311,353,164,213
886,None,310,353,164,213
889,None,311,353,164,213
893,None,311,353,164,213
896,None,311,353,164,213
900,None,311,354,164,213
904,None,311,354,164,213
907,None,311,354,164,213
911,None,311,354,164,213
914,None,311,354,164,213
918,None,311,354,164,213
921,None,311,354,164,212
925,None,311,354,164,212
929,None,311,354,164,212
932,None,311,354,164,212
936,None,311,354,164,212
939,None,311,354,164,212
943,None,311,354,164,212
946,None,311,355,164,212
950,None,311,355,164,212
954,None,311,354,163,212
957,None,311,354,164,212
961,None,311,354,163,212
964,None,310,354,163,212
968,None,310,354,163,212
971,None,310,354,163,212
975,None,310,354,163,212
979,None,310,354,163,212
982,None,311,354,163,212
986,None,311,354,163,212
989,None,311,354,163,212
993,None,311,354,164,212
996,None,311,354,163,211
1000,None,311,354,163,211
1004,None,311,354,163,211
1007,None,311,354,163,212
1011,None,311,354,163,211
1014,None,311,354,163,211
1018,None,310,355,163,211
1021,None,311,355,163,211
1025,None,311,355,163,211
1029,None,311,355,163,211
1032,None,311,355,163,211
1036,None,311,355,163,211
1039,None,310,355,163,211
1043,None,311,355,163,211
1046,None,311,355,163,211
1050,None,311,355,163,211
1054,None,311,355,163,211
1057,None,311,355,163,211
1061,None,311,355,163,211
1064,None,310,355,163,211
1068,None,311,355,162,211
1071,None,311,355,162,211
1075,None,310,355,162,211
1079,None,310,355,162,211
1082,None,310,355,162,211
1086,None,311,355,163,211
1089,None,311,355,162,211
1093,None,311,355,162,211
1096,None,311,355,162,211
1100,None,311,355,163,211
1104,None,311,355,163,211
1107,None,311,355,162,211
1111,None,311,355,162,211
1114,None,311,355,162,211
1118,None,311,355,162,211
1121,None,311,355,162,211
1125,None,311,355,162,211
1129,None,311,355,162,211
1132,None,311,355,162,211
1136,None,311,355,162,211
1139,None,311,355,163,211
1143,None,311,355,163,211
1146,None,311,355,163,211
1150,None,311,355,163,211
1154,None,311,356,163,210
1157,None,311,357,163,209
1161,None,311,358,163,209
1164,None,311,358,163,209
1168,None,311,358,164,209
1171,None,311,358,164,209
1175,None,311,357,164,209
1179,None,311,357,164,210
1182,None,311,358,164,209
1186,None,312,358,164,209
1189,None,312,358,164,209
1193,None,312,358,164,210
1196,None,311,358,164,209
1200,None,311,357,164,210
1204,None,311,357,164,210
1207,None,312,357,164,210
1211,None,312,357,164,210
1214,None,312,358,164,210
1218,None,312,358,164,210
1221,None,312,358,164,210
1225,None,313,358,165,210
1229,None,312,358,165,210
1232,None,312,357,165,210
1236,None,311,357,165,210
1239,None,312,358,165,210
1243,None,312,358,165,210
1246,None,312,358,166,210
1250,None,312,358,166,210
1254,None,312,358,166,210
1257,None,313,358,166,210
1261,None,313,358,166,210
1264,None,313,358,166,210
1268,None,313,358,166,210
1271,None,313,358,166,210
1275,None,313,358,166,210
1279,None,313,358,166,210
1282,None,313,359,166,210
1286,None,313,358,166,210
1289,None,313,358,166,210
1293,None,313,358,166,210
1296,None,313,358,166,210
1300,None,313,358,166,210
1304,None,313,358,167,210
1307,None,312,358,167,210
1311,None,312,358,167,210
1314,None,312,357,168,210
1318,None,311,358,168,210
1321,None,312,357,168,210
1325,None,312,357,168,210
1329,None,312,357,169,211
1332,None,312,357,169,211
1336,None,311,358,169,211
1339,None,312,358,169,211
1343,None,311,358,169,211
1346,None,311,358,169,211
1350,None,312,358,169,211
1354,None,312,358,169,211
1357,None,312,358,169,211
1361,None,312,358,168,210
1364,None,312,358,168,211
1368,None,311,358,168,210
1371,None,312,357,168,210
1375,None,312,357,167,210
1379,None,312,357,167,210
1382,None,312,357,167,210
1386,None,312,357,167,210
1389,None,311,357,167,210
1393,None,311,356,167,210
1396,None,310,356,167,210
1400,None,310,356,167,210
1404,None,310,356,167,210
1407,None,310,356,168,210
1411,None,310,356,168,210
1414,None,310,356,167,210
1418,None,310,356,167,210
1421,None,310,356,167,210
1425,None,310,356,167,210
1429,None,310,356,167,209
1432,None,311,356,167,210
1436,None,310,356,167,209
1439,None,311,356,167,210
1443,None,310,356,167,209
1446,None,310,356,167,210
1450,None,311,356,167,209
1454,None,311,356,167,209
1457,None,311,356,167,209
1461,None,311,356,167,209
1464,None,311,356,167,209
1468,None,311,356,167,209
