Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,309,357,169,214
4,None,309,357,169,214
7,None,308,356,169,214
11,None,308,356,169,214
14,None,307,355,170,215
18,None,305,355,170,215
21,None,303,354,170,215
25,None,301,353,170,215
29,None,298,351,171,215
32,None,295,348,171,216
36,None,292,343,172,216
39,None,287,338,172,216
43,None,283,331,171,216
46,None,276,325,170,215
50,None,270,318,169,214
54,None,266,309,168,215
57,None,262,302,168,213
61,None,259,295,168,213
64,None,254,288,167,214
68,None,250,284,168,216
71,None,247,281,169,216
75,None,246,279,169,217
79,None,247,280,168,217
82,None,249,281,168,217
86,None,251,283,168,217
89,None,255,286,167,217
93,None,257,290,167,216
96,None,259,293,166,215
100,None,261,296,166,215
104,None,262,300,167,214
107,None,263,303,166,215
111,None,265,305,167,216
114,None,266,306,168,217
118,None,267,307,168,217
121,None,267,309,169,218
125,None,268,310,169,218
129,None,269,312,169,218
132,None,271,315,170,217
136,None,272,318,170,217
139,None,274,321,170,217
143,None,276,323,170,217
146,None,279,326,171,218
150,None,281,328,171,218
154,None,282,330,171,218
157,None,283,332,171,218
161,None,284,334,171,218
164,None,286,336,171,218
168,None,287,338,171,218
171,None,288,338,171,218
175,None,289,339,171,218
179,None,290,340,171,217
182,None,291,342,171,217
186,None,291,343,171,217
189,None,293,344,171,217
193,None,293,345,171,217
196,None,294,346,171,217
200,None,295,347,171,217
204,None,296,348,171,217
207,None,296,349,171,216
211,None,297,349,171,216
214,None,297,349,171,216
218,None,296,349,171,216
221,None,296,349,171,216
225,None,296,349,171,216
229,None,297,347,173,214
232,None,298,348,173,214
236,None,298,348,173,214
239,None,298,349,173,214
243,None,299,349,172,214
246,None,299,349,172,214
250,None,299,350,172,214
254,None,300,350,172,214
257,None,300,350,172,214
261,None,300,351,172,214
264,None,301,351,172,214
268,None,301,351,172,214
271,None,301,351,172,214
275,None,301,351,172,214
279,None,301,351,172,214
282,None,302,351,172,214
286,None,302,351,172,214
289,None,302,351,172,214
293,TA-OS,302,351,172,214
296,None,302,352,172,214
300,MC-OS,302,352,171,214
304,None,303,352,171,214
307,None,303,352,171,214
311,None,302,352,171,214
314,None,302,352,171,214
318,None,302,352,171,214
321,None,302,352,171,214
325,None,302,352,171,214
329,None,302,352,171,214
332,None,302,352,171,214
336,None,302,351,171,214
339,None,301,351,172,214
343,None,299,350,173,216
346,None,295,347,176,218
350,None,286,340,177,220
354,None,271,325,179,223
357,None,248,300,186,227
361,None,219,273,195,232
364,None,169,235,162,222
368,None,154,205,147,199
371,None,145,191,137,187
375,None,139,182,131,177
379,None,136,175,128,171
