Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,404,448,254,289
4,None,404,448,254,289
7,None,403,448,254,289
11,None,403,447,254,289
14,None,403,447,254,289
18,None,403,447,254,289
21,None,403,447,254,289
25,None,403,447,254,289
29,None,403,447,254,289
32,None,403,447,254,289
36,None,402,446,254,289
39,None,402,446,254,289
43,None,402,446,254,289
46,None,401,446,255,290
50,None,401,445,255,290
54,None,400,444,255,290
57,None,399,444,256,291
61,None,398,444,256,291
64,None,396,443,257,292
68,None,393,441,257,294
71,None,389,439,257,296
75,None,385,434,258,297
79,None,378,426,259,298
82,None,371,417,260,300
86,None,362,407,259,302
89,None,351,393,260,301
93,None,344,384,263,302
96,None,335,372,267,305
100,None,321,361,269,309
104,None,305,357,271,311
107,None,297,353,270,310
111,None,291,353,270,310
114,None,292,354,270,311
118,None,295,358,271,312
121,None,301,361,273,311
125,None,311,364,272,310
129,None,319,367,270,311
132,None,325,372,270,311
136,None,333,377,268,311
139,None,337,381,267,311
143,None,341,384,267,310
146,None,344,386,266,309
150,None,346,389,264,308
154,None,349,392,262,306
157,None,351,395,261,307
161,None,353,398,261,307
164,None,357,402,261,306
168,None,360,405,261,305
171,None,363,408,261,305
175,None,365,411,260,304
179,None,368,414,260,303
182,None,371,416,259,303
186,None,374,418,259,302
189,None,376,421,259,301
193,None,378,423,259,301
196,None,379,425,259,301
200,None,380,426,259,300
204,None,382,428,259,300
207,None,383,429,258,299
211,None,384,431,258,299
214,None,386,432,258,298
218,None,387,434,258,298
221,None,387,435,258,298
225,None,388,436,257,297
229,None,389,433,258,295
232,None,389,434,258,295
236,None,389,434,258,295
239,None,389,434,258,295
243,None,389,433,258,295
246,None,389,433,259,296
250,None,389,433,259,296
254,None,389,434,259,296
257,None,389,435,259,296
261,None,390,435,259,296
264,None,390,435,259,296
268,None,391,436,259,296
271,None,391,436,259,296
275,None,391,436,259,297
279,None,392,437,259,297
282,None,393,437,259,297
286,None,393,437,259,297
289,None,394,438,259,297
293,None,395,439,259,297
296,None,395,439,259,297
300,None,396,439,259,297
304,None,396,440,259,297
307,None,397,440,259,298
311,None,397,441,259,298
314,None,397,441,259,299
318,None,397,441,259,299
321,None,397,442,260,300
325,None,397,442,260,301
329,None,397,442,260,301
332,None,397,442,260,302
336,None,397,442,260,302
339,None,397,442,260,303
343,None,397,442,261,303
346,None,397,442,261,303
350,None,397,442,261,303
354,None,398,443,261,304
357,None,398,443,261,304
361,None,398,443,261,304
364,None,399,443,261,304
368,None,399,444,261,304
371,None,399,443,261,304
375,None,400,444,261,304
379,None,400,444,261,304
382,None,401,444,260,304
386,None,401,444,260,304
389,None,402,445,260,304
393,None,402,445,260,304
396,None,402,445,259,304
400,None,403,445,259,304
404,None,403,445,259,303
407,None,403,445,259,303
411,None,403,445,259,303
414,None,403,445,259,303
418,None,403,445,259,303
421,None,403,445,259,303
425,None,403,445,259,303
429,None,403,445,259,302
432,None,403,445,258,302
436,None,403,445,259,302
439,None,403,445,259,302
443,None,403,445,259,302
446,None,403,445,259,302
450,None,403,445,259,302
454,None,403,445,259,302
457,None,403,445,258,302
461,None,403,445,258,302
464,None,403,445,258,302
468,None,403,445,258,302
471,None,404,445,258,302
475,None,404,446,258,302
479,None,404,445,258,302
482,None,404,446,258,302
486,None,404,446,258,302
489,None,404,446,258,302
493,None,404,446,257,302
496,None,404,446,257,302
500,None,404,446,257,301
504,None,404,446,257,301
507,None,404,446,257,301
511,None,404,446,257,301
514,None,404,446,257,300
518,None,404,446,257,299
521,None,404,445,257,299
525,None,403,446,257,299
529,None,403,445,257,299
532,None,403,445,257,299
536,None,403,445,257,299
539,None,403,445,257,299
543,None,403,445,257,300
546,None,403,444,257,300
550,None,403,444,257,300
554,None,403,445,258,300
557,None,403,445,258,300
561,None,403,445,258,300
564,None,403,445,258,300
568,None,403,445,258,300
571,None,402,445,258,300
575,None,402,445,258,300
579,None,403,445,258,300
582,None,403,445,258,300
586,None,403,445,258,300
589,None,403,445,258,300
593,None,403,445,258,300
596,None,403,445,258,300
600,None,403,445,258,300
604,None,403,445,258,300
607,None,403,445,258,300
611,None,403,445,258,300
614,None,402,445,258,300
618,None,402,444,258,301
621,None,402,444,258,301
625,None,402,444,258,301
629,None,402,445,258,301
632,None,402,445,258,301
636,None,402,445,258,301
639,None,402,445,258,301
643,None,402,445,258,301
646,None,402,445,258,300
650,None,402,445,258,301
654,None,402,445,258,300
657,None,402,444,258,301
661,None,402,445,258,300
664,None,402,444,258,300
668,None,402,444,258,300
671,None,402,445,258,300
675,None,402,445,258,300
679,None,402,445,258,300
682,None,402,445,258,300
686,None,403,444,257,299
689,None,403,444,257,299
693,None,403,444,257,299
696,None,403,444,257,299
700,None,403,444,257,299
704,None,403,444,257,299
707,None,403,444,257,299
711,None,403,444,257,299
714,None,402,444,257,299
718,None,403,444,257,299
721,None,402,443,258,299
725,None,402,443,258,299
729,None,402,443,258,299
732,None,402,443,258,299
736,None,402,444,258,299
739,None,402,444,258,299
743,None,403,444,258,299
746,None,403,444,258,299
750,None,403,444,258,299
754,None,403,444,258,299
757,None,403,444,258,299
761,None,403,444,257,299
764,None,403,444,258,299
768,None,403,444,257,299
771,None,403,443,257,298
775,None,403,444,257,298
779,None,403,444,257,298
782,None,403,443,257,298
786,None,404,443,257,298
789,None,404,444,257,298
793,None,404,444,257,298
796,None,404,444,257,297
800,None,404,443,257,297
804,None,403,443,257,297
807,None,403,443,257,297
811,None,403,443,257,297
814,None,403,443,257,297
818,None,404,443,257,297
821,None,404,443,257,297
825,None,403,443,257,297
829,None,404,443,257,297
832,None,403,443,257,297
836,None,403,443,257,297
839,None,404,443,257,297
843,None,404,443,257,296
846,None,404,443,257,296
850,None,404,443,257,296
854,None,404,443,257,296
857,None,404,443,257,296
861,None,404,443,257,296
864,None,404,443,257,295
868,None,404,443,257,295
871,None,404,443,257,295
875,None,404,443,257,295
879,None,403,443,257,295
882,None,403,442,257,295
886,None,403,442,257,295
889,None,403,442,257,295
893,None,403,442,257,295
896,None,403,442,257,295
900,None,403,442,257,295
904,None,403,442,257,295
907,None,403,442,257,295
911,None,403,442,257,295
914,None,402,443,257,295
918,None,402,443,257,295
921,None,402,443,257,295
925,None,402,442,257,295
929,None,402,443,257,295
932,None,402,443,257,295
936,None,402,443,257,295
939,None,402,442,257,295
943,None,401,442,257,295
946,None,401,442,257,295
950,None,401,442,257,295
954,None,401,442,257,295
957,None,401,442,257,295
961,None,400,442,257,295
964,None,401,442,257,295
968,None,401,442,257,295
971,None,400,442,257,294
975,None,400,442,257,294
979,None,400,442,257,295
982,None,399,441,258,295
986,None,399,441,257,295
989,None,399,441,258,295
993,None,399,441,258,295
996,None,399,441,258,295
1000,None,400,442,257,294
1004,None,400,442,257,294
1007,None,400,442,257,294
1011,None,400,442,257,294
1014,None,400,442,257,294
1018,None,400,442,257,294
1021,None,401,442,257,294
1025,None,401,442,257,294
1029,None,401,442,257,294
1032,None,401,442,257,294
1036,None,401,442,257,294
1039,None,400,442,257,294
1043,None,400,442,257,294
1046,None,400,442,257,294
1050,None,400,442,257,294
1054,None,400,441,257,294
1057,None,400,442,257,294
1061,None,400,442,257,294
1064,None,399,442,257,294
1068,None,399,441,258,294
1071,None,399,441,258,294
1075,None,399,441,258,294
