Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,198,270,167,215
4,None,202,272,165,215
7,None,207,276,164,214
11,None,211,279,164,212
14,None,216,283,163,212
18,None,222,286,162,211
21,None,226,289,162,210
25,None,228,291,161,209
29,None,229,293,160,209
32,None,230,296,159,209
36,None,230,298,158,209
39,None,232,300,158,209
43,None,235,301,158,209
46,None,238,302,157,210
50,None,241,303,156,210
54,None,242,306,155,209
57,None,243,308,155,209
61,None,245,310,155,209
64,None,248,314,155,210
68,None,251,316,155,210
71,None,253,317,155,210
75,None,254,319,154,210
79,None,256,320,153,210
82,None,257,321,153,209
86,None,259,322,153,209
89,None,260,324,152,209
93,None,261,325,152,209
96,None,262,325,152,209
100,None,263,325,152,208
104,None,264,327,151,208
107,None,265,328,151,207
111,None,266,329,151,207
114,None,267,329,151,207
118,None,268,330,151,207
121,None,268,331,151,207
125,None,269,331,151,206
129,None,270,332,150,206
132,None,271,333,150,206
136,None,272,334,150,205
139,None,272,334,150,205
143,None,273,334,150,205
146,None,273,335,150,204
150,None,274,335,150,204
154,None,274,336,150,204
157,None,275,336,150,204
161,None,275,337,150,204
164,None,276,337,150,204
168,None,276,337,150,204
171,None,276,338,150,203
175,None,277,338,150,203
179,None,277,338,149,203
182,None,278,339,149,203
186,None,278,339,149,202
189,None,278,339,149,202
193,None,278,339,149,202
196,None,279,339,149,202
200,None,279,339,149,202
204,None,279,339,149,202
207,None,279,339,149,202
211,None,279,339,149,202
214,None,279,339,149,201
218,None,279,340,149,202
221,None,279,340,149,202
225,None,279,340,149,201
229,None,278,339,148,202
232,None,278,339,148,202
236,None,277,339,148,202
239,None,277,339,148,202
243,None,278,339,148,202
246,None,278,339,148,202
250,None,278,339,148,202
254,None,278,339,148,202
257,None,278,339,148,202
261,None,279,340,148,203
264,None,279,340,148,203
268,None,279,340,148,203
271,None,279,340,148,203
275,None,279,340,148,202
279,None,279,340,148,203
282,None,279,340,148,202
286,None,279,340,148,202
289,None,280,340,148,202
293,None,280,341,148,202
296,None,280,341,148,202
300,None,280,341,148,202
304,None,280,341,148,202
307,None,280,341,148,202
311,None,280,341,147,202
314,None,280,341,147,202
318,None,280,341,147,202
321,None,281,341,147,202
325,None,280,341,147,202
329,None,281,341,147,202
332,None,281,341,147,202
336,None,281,341,147,201
339,None,281,341,147,201
343,None,281,341,147,201
346,None,281,341,147,201
350,None,281,341,147,201
354,None,281,341,147,201
357,None,281,341,147,201
361,None,281,341,147,201
364,None,281,341,147,201
368,None,281,341,147,201
371,None,281,341,147,201
375,None,282,341,147,201
379,None,282,342,147,201
382,None,282,342,147,201
386,None,282,342,147,201
389,None,282,342,147,201
393,None,283,342,147,201
396,None,283,342,147,201
400,None,283,342,147,201
404,None,283,342,147,201
407,None,283,343,147,201
411,None,283,343,147,201
414,None,284,343,147,201
418,None,284,343,147,201
421,None,284,343,147,201
425,None,284,343,147,201
429,None,284,344,147,201
432,None,284,344,147,201
436,None,284,344,147,201
439,None,285,344,147,201
443,None,285,344,147,201
446,None,284,344,147,201
450,None,284,344,147,201
454,None,284,344,147,201
457,None,285,344,147,200
461,None,285,344,147,200
464,None,285,344,147,200
468,None,285,344,147,200
471,None,285,344,147,200
475,None,285,344,147,200
479,None,284,344,147,200
482,None,284,344,147,200
486,None,284,344,147,200
489,None,283,344,147,200
493,None,283,344,147,200
496,None,283,343,147,200
500,None,283,343,147,200
504,None,283,343,147,200
507,None,283,343,147,200
511,None,282,343,147,200
514,None,281,342,147,201
518,None,280,341,147,201
521,None,280,341,147,201
525,None,279,340,147,201
529,None,277,339,147,202
532,None,275,337,147,202
536,None,272,335,147,202
539,None,269,332,147,202
543,None,266,328,146,202
546,None,262,325,146,202
550,None,259,321,145,202
554,None,253,315,145,202
557,None,246,308,146,202
561,None,240,300,146,201
564,None,233,293,150,201
568,None,222,281,155,201
571,None,212,268,157,207
575,None,193,259,159,208
579,None,178,248,160,212
582,None,167,238,156,214
586,None,159,232,149,211
589,None,153,223,142,205
593,None,146,214,136,200
596,None,138,201,128,193
600,None,132,192,123,186
604,None,128,186,119,181
607,None,126,182,117,177
611,None,124,179,116,174
614,None,123,177,115,171
618,None,123,174,115,168
621,None,122,173,114,167
625,None,123,172,114,166
629,None,123,172,115,166
632,None,124,174,116,168
636,None,125,176,117,170
639,None,126,178,118,172
643,None,128,180,119,174
646,None,131,184,121,178
650,None,134,187,123,181
654,None,137,190,126,184
657,None,140,192,130,185
661,None,144,195,134,187
664,None,147,201,137,191
