Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,287,360,162,227
4,None,287,360,162,227
7,None,287,359,162,227
11,None,287,360,162,228
14,None,287,360,162,227
18,None,287,360,162,228
21,None,287,360,162,228
25,None,287,360,162,228
29,None,287,360,162,228
32,None,287,360,162,228
36,None,287,360,162,229
39,None,287,360,162,229
43,None,287,360,162,229
46,None,287,360,162,229
50,None,287,361,162,229
54,None,287,361,162,229
57,None,287,361,162,230
61,None,287,361,162,229
64,None,287,361,162,230
68,None,288,361,162,230
71,None,288,361,162,230
75,None,287,361,162,230
79,None,287,361,162,230
82,None,287,361,162,230
86,None,287,361,162,230
89,None,287,361,162,230
93,None,287,361,162,230
96,None,287,360,161,230
100,None,287,360,162,230
104,None,288,360,162,230
107,None,287,361,162,230
111,None,287,361,162,230
114,None,287,361,162,230
118,None,288,361,162,230
121,None,288,361,162,230
125,None,288,361,162,230
129,None,288,361,162,230
132,None,288,361,162,230
136,None,288,361,162,230
139,None,288,361,162,230
143,None,287,361,162,230
146,None,287,361,162,230
150,None,287,360,162,230
154,None,287,360,162,230
157,None,288,360,162,230
161,None,287,360,162,230
164,None,288,361,162,230
168,None,287,360,162,230
171,None,287,360,162,230
175,None,288,360,162,230
179,None,287,360,162,230
182,None,287,360,162,230
186,None,287,360,162,230
189,None,287,360,162,230
193,None,287,360,162,229
196,None,287,360,162,229
200,None,287,360,162,230
204,None,287,360,162,230
207,None,287,360,162,229
211,None,287,360,163,230
214,None,287,360,162,230
218,None,287,360,163,230
221,None,287,360,162,230
225,None,287,360,163,230
229,None,288,356,162,228
232,None,288,356,162,228
236,None,288,356,162,228
239,None,288,356,162,228
243,None,288,356,162,228
246,None,288,356,162,228
250,None,288,356,162,228
254,None,288,356,162,228
257,None,288,356,161,228
261,None,288,356,162,228
264,None,288,356,161,228
268,None,287,355,161,228
271,None,287,356,161,228
275,None,287,356,161,228
279,None,287,355,161,227
282,None,287,355,161,227
286,None,287,355,161,227
289,None,287,355,161,228
293,None,287,355,161,227
296,None,287,355,161,227
300,None,287,355,161,227
304,None,287,355,161,227
307,None,287,355,161,226
311,None,286,355,161,227
314,None,286,355,161,227
318,None,286,355,162,227
321,None,286,355,163,228
325,None,286,355,163,229
329,None,286,356,162,230
332,None,287,356,163,228
336,None,287,356,162,227
339,None,287,356,163,225
343,None,287,357,163,225
346,None,288,357,163,225
350,None,288,357,164,225
354,None,288,357,164,225
357,None,288,357,163,226
361,None,288,357,163,226
364,None,288,357,163,225
368,None,288,357,163,225
371,None,288,357,163,225
