Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,411,402,293,282
4,None,411,402,293,282
7,None,411,402,293,282
11,None,411,402,293,282
14,None,411,402,293,282
18,None,411,401,294,282
21,None,411,401,294,283
25,None,410,400,294,283
29,None,410,399,294,283
32,None,410,399,294,283
36,None,410,399,294,283
39,None,410,399,294,283
43,None,410,399,294,283
46,None,410,399,294,283
50,None,410,400,294,283
54,None,410,399,294,284
57,None,410,399,294,284
61,None,410,399,294,284
64,None,410,400,294,284
68,None,410,400,294,283
71,None,411,400,294,284
75,None,411,401,294,283
79,None,411,401,294,283
82,None,411,401,294,283
86,None,411,401,293,283
89,None,411,400,294,283
93,None,411,400,294,284
96,None,411,400,294,283
100,None,411,400,294,284
104,None,411,400,294,284
107,None,412,401,294,284
111,None,412,401,294,284
114,None,412,401,294,284
118,None,412,401,294,284
121,None,412,401,294,284
125,None,413,402,294,284
129,None,413,402,294,284
132,None,413,402,294,284
136,None,413,403,294,284
139,None,413,403,294,284
143,None,413,402,294,284
146,None,413,403,295,284
150,None,412,402,294,284
154,None,412,401,295,284
157,None,412,401,295,284
161,None,412,401,295,284
164,None,412,401,295,284
168,None,412,401,295,284
171,None,412,401,295,284
175,None,412,401,295,284
179,None,411,401,295,284
182,None,411,401,294,284
186,None,411,401,294,284
189,None,411,400,294,284
193,None,411,400,294,284
196,None,411,400,294,285
200,None,411,399,294,285
204,None,410,399,294,285
207,None,410,398,294,285
211,None,410,397,294,285
214,None,409,397,294,285
218,None,408,397,294,285
221,None,408,397,294,285
225,None,408,396,294,285
229,None,405,395,294,285
232,None,405,395,293,285
236,None,405,395,294,285
239,None,405,395,294,285
243,None,405,395,294,285
246,None,405,395,294,285
250,None,405,394,294,285
254,None,405,394,294,285
257,None,405,395,294,285
261,None,405,395,294,285
264,None,405,395,294,285
268,None,406,395,294,285
271,None,405,395,294,285
275,None,405,395,294,285
279,None,405,395,294,285
282,None,405,395,294,285
286,None,405,394,294,285
289,None,405,394,294,285
293,None,405,394,294,285
296,None,405,394,294,285
300,None,405,394,294,285
304,None,405,395,294,285
307,None,405,395,294,285
311,None,405,395,294,285
314,None,404,394,294,285
318,None,404,394,294,285
321,None,404,394,294,285
325,None,403,393,294,285
329,None,403,393,295,285
332,None,403,393,295,285
336,None,403,393,295,285
339,None,403,393,295,285
343,None,403,394,295,285
