Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,315,369,190,238
4,None,315,369,190,238
7,None,315,369,190,238
11,None,314,369,189,238
14,None,314,370,190,238
18,None,315,369,190,238
21,None,315,369,189,238
25,None,315,370,189,238
29,None,315,370,189,238
32,None,315,369,189,238
36,None,315,370,189,238
39,None,315,370,189,238
43,None,315,370,189,238
46,None,315,370,189,238
50,None,315,370,189,238
54,None,315,370,189,238
57,None,315,370,189,238
61,None,314,370,189,238
64,None,315,370,189,238
68,None,314,370,189,238
71,None,314,370,189,238
75,None,315,370,189,238
79,None,314,370,189,238
82,None,314,370,189,238
86,None,314,370,189,238
89,None,314,370,189,238
93,None,314,370,189,238
96,None,314,370,189,238
100,None,314,370,189,238
104,None,314,370,189,237
107,None,314,370,189,238
111,None,314,370,189,238
114,None,314,370,189,238
118,None,315,370,189,238
121,None,314,370,189,238
125,None,314,370,189,238
129,None,314,370,188,238
132,None,314,370,188,238
136,None,314,370,189,238
139,None,314,370,188,238
143,None,314,370,188,238
146,None,314,370,188,238
150,None,314,370,188,238
154,None,314,370,188,238
157,None,314,370,188,237
161,None,314,370,188,238
164,None,314,370,188,237
168,None,315,370,188,238
171,None,315,370,188,238
175,None,315,370,188,237
179,None,315,370,188,237
182,None,315,370,188,237
186,None,314,370,188,237
189,None,315,370,188,237
193,None,314,370,188,237
196,None,314,370,188,237
200,None,314,370,188,237
204,None,314,369,188,237
207,TA-OD,314,369,188,237
211,None,314,369,188,237
214,MC-OD,314,369,188,237
218,None,314,369,187,236
221,None,313,368,187,236
225,None,312,367,186,236
229,None,311,367,186,235
232,None,310,366,186,235
236,None,310,365,186,235
239,None,309,365,186,235
243,None,309,364,186,235
246,None,309,364,186,235
250,None,309,364,186,235
254,None,308,363,186,235
257,None,307,362,185,235
261,None,306,361,186,235
264,None,304,361,186,235
268,None,299,361,186,235
271,None,290,357,185,234
275,None,280,351,184,234
279,None,267,344,184,232
282,None,254,333,187,232
286,None,234,319,188,234
289,None,214,300,186,236
293,None,191,280,180,242
296,None,170,264,162,243
300,None,164,247,157,235
304,None,160,237,153,227
307,None,157,228,150,220
311,None,156,224,148,217
314,None,157,224,149,216
318,None,158,224,151,216
321,None,161,225,153,218
325,None,163,229,155,220
329,None,167,232,159,223
332,None,170,236,162,226
336,None,172,243,164,229
339,None,176,251,168,233
343,None,183,258,172,237
346,None,192,265,180,242
350,None,204,271,188,245
354,None,210,275,188,247
357,None,219,280,193,249
361,None,226,285,194,248
364,None,232,293,195,245
368,None,238,300,192,244
371,None,244,307,190,243
375,None,251,314,188,243
379,None,254,319,186,241
382,None,259,324,185,240
386,None,264,328,185,240
389,None,269,331,186,240
393,None,272,336,188,240
396,None,276,340,189,240
400,None,281,343,190,241
404,None,285,345,190,241
407,None,288,347,189,242
411,None,290,348,189,241
414,None,292,350,189,241
418,None,294,351,189,240
421,None,296,353,190,240
425,None,297,354,190,240
429,None,298,356,190,240
432,None,299,357,190,240
436,None,301,359,190,240
439,None,302,360,189,239
443,None,303,360,189,239
446,None,304,361,189,239
450,None,305,361,189,238
454,None,306,362,189,238
457,None,306,362,189,238
461,None,307,363,189,238
464,None,308,363,189,238
468,None,308,363,189,238
471,None,309,363,189,237
475,None,309,364,188,237
479,None,310,364,189,237
482,None,310,365,188,237
