Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,292,328,129,161
4,None,292,328,129,161
7,None,292,328,129,161
11,None,292,328,129,161
14,None,292,328,129,161
18,None,292,328,129,161
21,None,292,328,129,161
25,None,292,328,129,161
29,None,292,328,129,161
32,None,292,328,129,161
36,None,292,328,129,161
39,None,292,328,129,161
43,None,292,328,129,161
46,None,292,329,129,161
50,None,292,329,129,161
54,None,292,329,129,161
57,None,292,328,129,161
61,None,292,329,129,161
64,None,292,329,129,161
68,None,292,329,130,161
71,None,292,328,130,161
75,None,292,329,129,161
79,None,292,329,130,161
82,None,292,329,130,161
86,None,293,328,130,161
89,None,293,329,130,162
93,None,293,329,130,162
96,None,293,329,130,162
100,None,293,329,130,162
104,None,293,329,130,162
107,None,292,329,130,162
111,None,292,329,130,162
114,None,292,329,130,162
118,None,292,329,130,162
121,None,293,329,130,162
125,None,292,329,130,162
129,None,293,329,130,162
132,None,293,329,130,162
136,None,293,329,131,162
139,None,293,329,130,162
143,None,292,329,130,162
146,None,293,329,131,162
150,None,293,329,131,162
154,None,293,329,131,162
157,None,292,329,131,162
161,None,293,329,131,162
164,None,293,329,131,162
168,None,293,329,131,162
171,None,293,329,131,162
175,None,293,329,131,162
179,None,293,329,131,163
182,None,293,329,131,162
186,None,293,329,131,162
189,None,293,329,131,162
193,None,293,329,132,162
196,None,293,329,132,162
200,None,293,329,132,162
204,None,294,329,132,162
207,None,293,329,132,162
211,None,293,329,132,162
214,None,294,329,132,162
218,None,293,329,132,162
221,None,293,329,132,162
225,None,293,329,132,162
229,None,295,329,134,161
232,None,296,328,134,162
236,None,296,328,134,161
239,None,296,329,134,161
243,None,295,329,134,162
246,None,295,328,134,161
250,None,295,328,134,162
254,None,296,328,134,161
257,None,295,328,134,161
261,None,295,328,134,161
264,None,295,328,134,161
268,None,296,328,134,161
271,None,296,328,134,161
275,None,296,328,134,161
279,None,296,328,134,161
282,None,295,328,134,161
286,None,295,328,134,161
289,None,295,328,134,161
293,None,295,328,134,161
296,None,295,328,134,161
300,None,295,328,134,161
304,None,295,328,134,161
307,None,295,328,134,161
311,None,296,328,134,161
314,None,296,328,134,161
318,None,295,328,134,161
321,None,295,328,134,161
325,None,295,328,134,161
329,None,295,328,134,161
332,None,295,328,134,161
336,None,296,328,134,161
339,None,295,328,134,161
343,None,296,328,134,161
346,None,295,328,134,161
350,None,296,328,134,161
354,None,295,328,134,161
357,None,295,328,134,161
361,None,295,328,134,161
364,None,296,328,134,161
368,None,295,328,134,161
371,None,296,328,134,161
375,None,295,328,134,161
379,None,296,328,134,161
382,None,296,328,134,161
386,None,296,328,134,161
389,None,296,328,134,161
393,None,296,328,134,161
396,None,295,328,134,161
400,None,296,328,134,161
404,None,296,328,134,161
407,None,296,328,134,161
411,None,296,328,134,161
414,None,296,328,134,161
418,None,296,328,134,161
421,None,296,328,134,161
425,None,296,328,134,161
429,None,296,328,134,161
432,None,295,328,134,161
436,None,296,328,134,161
439,None,296,328,134,161
443,None,296,328,134,161
446,None,296,328,134,161
450,None,295,328,134,161
454,None,295,328,134,161
457,None,292,327,133,161
461,None,292,327,133,161
464,None,292,327,133,161
468,None,293,328,133,161
471,None,292,328,133,161
475,None,293,328,133,161
479,None,292,327,133,161
482,None,293,327,133,161
486,None,293,327,133,161
489,None,293,328,133,161
493,None,293,328,133,161
496,None,293,327,133,161
500,None,293,328,134,161
504,None,293,328,133,161
507,None,293,328,133,161
511,None,293,328,134,161
514,None,293,328,133,161
518,None,293,328,133,161
521,None,293,328,133,161
525,None,293,328,133,161
529,None,293,328,133,161
532,None,293,328,134,161
536,None,293,328,134,161
539,None,293,328,133,161
543,None,293,328,134,161
546,None,293,328,134,161
550,None,293,328,134,161
554,None,293,328,134,161
557,None,293,328,134,162
561,None,293,328,134,161
564,None,294,328,134,161
568,None,293,328,134,162
571,None,294,328,134,162
575,None,294,328,134,162
579,None,294,328,134,162
582,None,294,328,134,162
586,None,294,328,134,162
589,None,294,328,134,162
593,None,294,328,134,162
596,None,294,328,134,162
600,None,294,328,134,162
604,None,294,328,134,162
607,None,294,328,134,162
611,None,294,328,134,162
614,None,294,328,134,162
618,None,294,329,134,162
621,None,294,328,134,162
625,None,294,328,134,162
629,None,294,328,134,162
632,None,294,329,134,162
636,None,294,328,134,162
639,None,294,328,134,162
643,None,294,328,134,162
646,None,294,329,134,162
650,None,294,328,134,162
654,None,294,328,134,162
657,None,294,328,134,162
661,None,293,329,134,162
664,None,294,328,134,162
668,None,294,328,134,162
671,None,294,328,134,162
675,None,293,328,134,162
679,None,294,328,134,162
682,None,294,328,134,162
686,None,294,328,135,162
689,None,294,329,134,162
693,TA-OS,294,329,135,162
696,None,294,329,135,162
700,MC-OS,294,329,135,162
704,None,294,329,135,162
707,None,294,329,135,162
711,None,294,329,135,162
714,None,294,329,135,162
718,None,295,329,135,162
721,None,295,329,135,162
725,None,295,329,135,162
729,None,294,329,135,162
732,None,295,329,135,163
736,None,294,329,135,163
739,None,294,329,135,163
743,None,294,329,135,163
746,None,294,328,136,164
750,None,292,327,136,165
754,None,292,326,137,166
757,None,293,323,138,167
761,None,292,318,140,168
764,None,288,311,140,170
768,None,282,293,141,171
771,None,270,276,140,171
775,None,250,256,141,171
779,None,234,230,141,172
782,None,222,206,140,170
786,None,211,189,137,174
789,None,191,175,129,166
793,None,172,163,136,156
796,None,166,156,141,149
800,None,160,152,140,145
804,None,159,150,140,143
807,None,163,151,142,143
811,None,167,152,143,144
814,None,170,154,143,146
818,None,179,157,143,149
821,None,194,160,140,153
825,None,210,165,142,157
829,None,219,171,145,163
832,None,225,178,146,166
836,None,228,185,144,167
839,None,230,193,145,169
843,None,234,201,146,168
846,None,238,208,146,170
850,None,243,215,147,172
854,None,247,227,147,172
857,None,250,237,147,172
861,None,254,244,147,173
