Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,230,204,102,78
4,None,230,204,102,78
7,None,230,204,102,78
11,None,230,204,102,78
14,None,230,204,102,78
18,None,229,204,102,78
21,None,230,204,102,78
25,None,230,204,102,78
29,None,230,204,102,78
32,None,230,204,102,78
36,None,230,204,102,78
39,None,230,204,102,78
43,None,230,204,102,77
46,None,230,204,102,78
50,None,230,204,102,77
54,None,230,204,102,78
57,None,230,204,102,77
61,None,229,204,102,77
64,None,230,204,102,77
68,None,230,204,102,77
71,None,230,204,102,77
75,None,230,204,102,77
79,None,230,204,102,77
82,None,229,204,102,77
86,None,230,204,102,77
89,None,230,204,102,77
93,None,229,204,102,77
96,None,230,204,102,77
100,None,229,204,102,77
104,None,229,204,102,77
107,None,229,204,102,77
111,None,229,204,102,77
114,None,229,204,102,77
118,None,229,204,102,77
121,None,229,204,102,77
125,None,229,204,102,77
129,None,229,204,102,77
132,None,229,204,102,77
136,None,229,204,102,77
139,None,229,204,102,77
143,None,229,204,102,77
146,None,229,204,102,77
150,None,229,204,101,77
154,None,229,204,102,77
157,None,229,203,101,77
161,None,229,204,102,77
164,None,229,204,102,77
168,None,229,204,102,77
171,None,229,204,102,78
175,None,229,204,102,77
179,None,229,204,102,78
182,None,229,204,102,78
186,None,229,204,102,78
189,None,229,204,102,78
193,None,229,204,102,78
196,None,229,204,102,78
200,None,230,204,102,78
204,None,229,204,102,78
207,None,230,204,102,78
211,None,230,204,102,78
214,None,230,204,102,78
218,None,229,204,102,78
221,None,230,204,102,78
225,None,229,204,102,78
229,None,230,205,101,78
232,None,230,205,101,78
236,None,230,205,101,78
239,None,230,205,101,78
243,None,230,205,101,78
246,None,230,205,101,78
250,None,230,205,101,78
254,None,230,205,101,78
257,None,230,205,101,78
261,None,230,205,101,78
264,None,230,205,101,78
268,None,230,205,101,78
271,None,230,205,101,78
275,None,230,204,101,78
279,None,230,205,101,78
282,None,230,204,101,77
286,None,230,204,101,78
289,None,230,204,101,77
293,None,230,204,101,78
296,None,230,204,101,77
300,None,230,204,101,77
304,None,230,204,101,77
307,None,230,204,101,77
311,None,229,204,100,77
314,None,229,204,100,77
318,None,229,204,100,77
321,None,229,203,100,77
325,None,229,204,100,77
329,None,229,204,100,77
332,None,229,203,100,77
336,None,229,203,100,77
339,None,229,204,100,77
343,None,229,204,100,77
346,None,229,203,100,77
350,None,229,203,100,77
354,None,229,203,100,77
357,None,229,203,100,77
361,None,229,203,100,77
364,None,229,203,100,77
368,None,229,203,100,77
371,None,229,203,100,77
375,None,229,203,100,77
379,None,229,203,100,77
382,None,229,203,100,77
386,None,229,203,100,77
389,None,229,203,100,77
393,None,229,203,100,77
396,None,229,203,100,77
400,None,229,203,100,77
404,None,229,203,100,77
407,None,229,203,100,77
411,None,229,203,99,77
414,None,229,203,100,77
418,None,229,203,99,77
421,None,229,203,100,77
425,None,229,203,99,77
429,None,229,203,99,77
432,None,229,203,99,77
436,None,229,203,100,77
439,None,229,203,99,77
443,None,229,203,99,77
446,None,229,203,99,77
450,None,229,203,99,77
454,None,229,203,99,77
457,None,229,203,99,77
461,None,229,203,99,77
464,None,229,203,99,77
468,None,229,203,99,77
471,None,229,203,99,77
475,None,229,203,99,77
479,None,229,203,99,77
482,None,229,203,99,77
486,None,229,203,99,77
489,None,229,203,99,77
493,None,229,203,99,77
496,None,229,203,99,77
500,None,229,203,99,77
504,None,229,203,99,77
507,None,229,203,99,77
511,None,229,203,100,77
514,None,229,203,99,76
518,None,229,203,99,77
521,None,229,203,99,77
525,None,229,203,99,76
529,None,229,203,99,77
532,None,229,203,99,77
536,None,229,203,99,76
539,None,229,203,99,77
543,None,229,203,99,77
546,None,229,203,99,76
550,None,229,203,99,76
554,None,229,203,100,76
557,None,229,203,99,76
561,None,229,203,99,76
564,None,229,203,99,76
568,None,229,203,99,76
571,None,229,203,99,77
575,None,229,203,100,76
579,None,229,203,99,77
582,None,229,203,99,77
586,None,229,203,99,76
589,None,229,203,99,77
593,None,229,203,99,77
596,None,229,203,99,77
600,None,229,203,99,76
604,None,229,203,99,77
607,None,229,203,99,77
611,None,228,203,99,76
614,None,228,203,99,76
618,None,228,203,99,76
621,None,229,203,99,77
625,None,228,203,99,77
629,None,229,203,99,76
632,None,229,203,99,77
636,None,229,203,99,77
639,None,228,203,99,77
643,None,229,203,99,77
