Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,339,365,186,210
4,None,339,365,187,210
7,None,340,365,187,211
11,None,340,366,188,211
14,None,341,366,189,211
18,None,341,366,190,211
21,None,341,366,190,211
25,None,341,366,190,211
29,None,341,366,189,211
32,None,341,367,189,211
36,None,341,367,189,211
39,None,341,367,189,211
43,None,341,366,189,211
46,None,341,367,189,211
50,None,341,367,189,211
54,None,341,367,189,211
57,None,341,367,189,211
61,None,341,367,189,211
64,None,341,367,189,211
68,None,341,367,189,211
71,None,341,367,189,211
75,None,341,367,189,211
79,None,341,367,189,211
82,None,341,367,189,211
86,None,341,367,189,211
89,None,341,367,189,211
93,None,341,367,189,211
96,None,341,367,189,211
100,None,341,367,189,211
104,None,341,367,189,211
107,None,341,367,189,211
111,None,341,367,189,211
114,None,341,367,189,211
118,None,341,367,189,211
121,None,341,367,189,211
125,None,341,367,189,211
129,None,341,367,189,211
132,None,341,367,189,211
136,None,341,367,189,211
139,None,341,367,189,211
143,None,341,367,189,211
146,None,341,367,189,211
150,None,341,367,189,211
154,None,341,367,189,211
157,None,342,367,189,211
161,None,341,367,189,211
164,None,341,367,189,211
168,None,341,367,189,211
171,None,341,367,189,211
175,None,341,367,189,211
179,None,341,367,189,211
182,None,341,367,189,211
186,None,341,367,189,211
189,None,341,367,189,210
193,None,341,367,189,211
196,None,341,367,189,211
200,None,341,367,189,210
204,None,341,367,189,211
207,None,341,367,189,210
211,None,341,367,189,210
214,None,341,367,189,211
218,None,341,367,188,211
221,None,341,367,189,211
225,None,341,367,188,210
229,None,339,367,187,211
232,None,339,367,186,211
236,None,339,367,186,211
239,None,339,367,186,211
243,None,339,367,186,211
246,None,339,367,186,211
250,None,339,367,186,211
254,None,339,367,186,211
257,None,339,367,186,211
261,None,339,367,186,211
264,None,339,367,186,211
268,None,339,367,186,211
271,None,339,367,186,211
275,None,339,366,186,211
279,None,339,367,186,211
282,None,339,366,186,211
286,None,339,366,186,210
289,None,339,366,186,210
293,None,339,366,186,210
296,None,339,366,186,210
300,None,339,366,186,210
304,None,339,366,186,211
307,None,339,366,186,210
311,None,339,366,186,210
314,None,339,366,186,210
318,None,339,366,186,210
321,None,339,366,186,210
325,None,339,366,186,210
329,None,339,366,186,210
332,None,339,366,186,210
336,None,339,366,186,210
339,None,339,366,186,210
343,None,339,366,186,210
346,None,339,366,186,210
350,None,339,366,186,210
354,None,339,366,186,210
357,None,339,365,186,210
361,None,338,366,186,210
364,None,338,366,186,210
368,None,337,366,185,210
371,None,337,366,185,210
375,None,337,366,185,210
379,None,337,366,185,210
382,None,337,366,185,210
386,None,337,366,185,211
389,None,337,366,185,211
393,None,337,366,185,211
396,None,337,366,185,211
400,None,338,366,185,211
404,None,338,366,185,211
407,None,338,366,185,211
411,None,338,366,185,211
414,None,338,366,185,211
418,None,338,366,186,211
421,None,338,366,186,211
425,None,338,366,186,211
429,None,338,366,186,211
432,None,338,366,186,211
436,None,338,366,186,211
439,None,338,367,186,211
443,None,338,366,186,211
446,None,338,366,186,211
450,None,338,366,185,211
454,None,338,366,186,211
457,None,339,366,187,211
461,None,339,366,187,211
464,None,339,366,187,211
468,None,339,366,186,211
471,None,339,366,186,211
475,None,339,366,186,211
479,None,339,366,186,211
482,None,339,366,186,211
486,None,339,366,186,211
489,None,338,366,186,211
493,None,338,366,186,211
496,None,338,366,186,211
500,None,338,365,186,211
504,None,338,366,186,211
507,None,338,366,186,211
511,None,338,366,186,211
514,None,338,365,186,211
518,None,338,365,185,211
521,None,338,365,185,211
525,None,337,365,185,210
529,None,338,365,186,210
532,None,337,365,185,210
536,None,338,365,185,210
539,None,338,365,185,210
