Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,231,240,191,215
4,None,223,234,194,212
7,None,212,225,192,206
11,None,207,215,187,204
14,None,198,208,186,200
18,None,192,202,183,195
21,None,186,199,179,192
25,None,180,196,174,189
29,None,176,193,170,187
32,None,173,190,168,185
36,None,170,189,165,183
39,None,168,187,162,182
43,None,166,186,160,181
46,None,165,185,159,180
50,None,164,184,158,179
54,None,163,184,157,179
57,None,162,184,156,179
61,None,162,184,156,179
64,None,162,185,155,180
68,None,162,186,156,180
71,None,162,186,155,181
75,None,162,187,156,182
79,None,163,188,157,183
82,None,165,190,158,184
86,None,168,194,162,187
89,None,171,198,165,190
93,None,175,202,170,194
96,None,181,205,175,197
100,None,187,212,180,200
104,None,191,217,183,202
107,None,195,225,186,206
111,None,201,231,188,211
114,None,206,236,191,213
118,None,213,240,197,215
121,None,224,244,199,217
125,None,229,249,197,215
129,None,233,255,193,215
132,None,238,261,190,215
136,None,244,270,190,213
139,None,254,277,185,211
143,None,260,283,183,212
146,None,265,286,182,211
150,None,271,289,183,211
154,None,276,292,183,210
157,None,279,295,183,210
161,None,281,298,183,209
164,None,283,300,184,209
168,None,285,302,184,210
171,None,286,305,184,211
175,None,288,308,183,212
179,None,290,311,184,212
182,None,293,314,184,212
186,None,295,317,185,212
189,None,297,319,186,212
193,None,299,321,186,212
196,None,301,323,187,212
200,None,304,325,187,213
204,None,307,326,188,213
207,None,309,328,188,212
211,None,310,329,188,212
214,None,313,331,188,212
218,None,314,332,188,212
221,None,317,333,189,212
225,None,319,335,189,212
229,None,321,337,193,211
232,None,323,339,193,211
236,None,324,340,193,211
239,None,324,341,194,211
243,None,325,341,194,211
246,None,326,342,194,211
250,None,327,343,194,211
254,None,327,343,194,211
257,TA-OD,328,344,194,211
261,None,329,344,194,211
264,MC-OD,329,345,195,211
268,None,330,345,195,211
271,None,331,345,195,211
275,None,332,345,195,211
279,None,333,346,195,211
282,None,333,346,195,211
286,None,334,346,196,211
289,None,334,346,196,211
293,None,334,346,196,211
296,None,334,346,196,211
300,None,334,346,196,211
304,None,333,345,196,211
