Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,305,333,199,223
4,None,307,335,199,224
7,None,308,337,200,224
11,None,309,339,200,224
14,None,311,340,201,224
18,None,312,341,201,225
21,None,313,342,201,225
25,None,315,343,202,225
29,None,316,344,202,224
32,None,318,345,202,224
36,None,321,345,202,224
39,None,323,346,203,224
43,None,325,347,203,224
46,None,326,348,203,223
50,None,327,349,203,223
54,None,328,350,203,223
57,None,330,351,203,223
61,None,331,352,203,222
64,None,332,353,203,222
68,None,333,354,203,222
71,None,333,355,203,222
75,None,334,356,203,222
79,None,335,356,203,222
82,None,336,357,203,222
86,None,337,357,203,222
89,None,338,358,203,222
93,None,339,358,203,222
96,None,339,358,203,222
100,None,340,359,203,222
104,None,340,359,203,222
107,None,340,360,203,222
111,None,341,360,203,222
114,None,341,360,203,222
118,None,341,360,203,222
121,None,342,361,203,222
125,None,342,361,204,222
129,None,342,361,203,222
132,None,342,361,204,222
136,None,343,362,204,222
139,None,343,362,204,222
143,None,343,363,204,222
146,None,343,363,204,222
150,None,343,363,204,222
154,None,343,364,204,222
157,None,344,364,204,222
161,None,344,364,204,222
164,None,344,364,204,222
168,None,344,364,204,222
171,None,345,364,204,222
175,None,345,365,204,222
179,None,345,365,204,222
182,None,346,365,204,222
186,None,346,365,204,222
189,None,346,365,204,222
193,None,346,365,204,222
196,None,346,365,204,222
200,None,346,365,204,222
204,None,346,365,204,222
207,None,346,366,204,222
211,None,347,366,204,222
214,None,347,366,204,222
218,None,347,366,204,222
221,None,347,366,204,222
225,None,347,366,204,222
229,None,346,366,203,223
232,None,346,366,203,223
236,None,346,366,203,222
239,None,346,366,203,222
243,None,346,366,203,222
246,None,346,366,203,222
250,None,346,366,203,222
254,None,346,366,203,222
257,None,346,366,203,222
261,None,346,366,203,222
264,None,346,366,203,222
268,None,346,366,203,222
271,None,346,366,203,222
275,None,346,366,203,222
279,None,345,365,203,222
282,None,346,366,203,222
286,None,346,365,203,222
289,None,346,366,203,222
293,None,346,366,203,222
296,None,346,366,203,221
300,None,346,366,203,221
304,None,346,365,203,221
307,None,346,365,203,221
311,None,345,365,203,221
314,None,346,365,203,221
318,None,346,365,202,221
321,None,346,366,202,221
325,None,346,365,202,221
329,None,346,366,202,221
332,None,346,366,202,221
336,None,346,366,202,221
339,None,346,366,202,221
343,None,346,366,202,221
346,None,346,366,202,221
350,None,346,366,202,220
354,None,346,366,202,220
357,None,346,366,202,220
361,None,346,366,202,220
364,None,346,366,202,220
