Time (mSec),Stimulus (Code),Right (OD),Left (OS)
5593,None,318,324
5596,None,318,324
5600,None,319,323
5604,TA-OD,318,328
5607,None,318,324
5611,MC-OD,318,324
5614,None,319,324
5618,None,319,323
5621,None,318,324
5625,None,320,324
5629,None,319,324
5632,None,318,324
5636,None,319,322
5639,None,317,324
5643,None,317,324
5646,None,317,322
5650,None,319,322
5654,None,318,322
5657,None,318,321
5661,None,323,319
5664,None,309,318
5668,None,298,316
5671,None,288,312
5675,None,278,313
5679,None,264,309
5682,None,245,297
5686,None,223,289
5689,None,202,281
5693,None,183,274
5696,None,168,266
5700,None,157,260
5704,None,149,254
5707,None,146,251
5711,None,145,250
5714,None,147,250
5718,None,148,252
5721,None,153,257
5725,None,158,260
5729,None,166,263
5732,None,174,271
5736,None,182,278
5739,None,189,282
5743,None,196,287
5746,None,203,292
5750,None,209,295
5754,None,217,298
5757,None,223,301
5761,None,230,304
5764,None,236,307
5768,None,241,308
5771,None,246,310
5775,None,252,311
5779,None,259,312
5782,None,262,314
5786,None,265,315
5789,None,271,317
5793,None,276,318
5796,None,280,319
5800,None,285,320
5804,None,290,322
5807,None,294,322
5811,None,300,323
5814,None,302,323
5818,None,302,324
5821,None,304,324
5825,None,306,324
5829,None,308,325
5832,None,309,325
5836,None,311,326
5839,None,312,326
5843,None,312,326
5846,None,313,326
5850,None,315,326
5854,None,316,326
5857,None,317,326
5861,None,317,332
5864,None,318,332
5868,None,313,332
5871,None,314,332
5875,None,315,332
5879,None,316,333
5882,None,317,333
5886,None,316,333
5889,None,317,328
5893,None,318,334
5896,None,318,334
5900,None,318,334
5904,None,318,341
5907,None,319,341
5911,None,319,342
5914,None,323,341
5918,None,324,341
5921,None,320,341
5925,None,320,336
5929,None,321,336
5932,None,325,341
5936,None,322,341
5939,None,322,342
5943,None,325,342
5946,None,325,341
5950,None,325,341
5954,None,322,342
5957,None,322,342
5961,None,322,342
5964,None,322,342
5968,None,322,342
5971,None,322,342
5975,None,322,342
5979,None,322,342
5982,None,327,342
5986,None,326,342
5989,None,327,341
5993,None,327,342
5996,None,322,341
6000,None,327,342
6004,None,327,341
6007,None,327,341
6011,None,327,342
6014,None,327,341
6018,None,328,342
6021,None,328,342
6025,None,328,341
6029,None,328,342
6032,None,327,341
6036,None,328,342
6039,None,328,342
6043,None,328,336
6046,None,328,336
6050,None,328,337
6054,None,328,342
6057,None,328,343
6061,None,328,337
6064,None,328,342
6068,None,328,343
6071,None,328,342
6075,None,328,342
6079,None,328,343
6082,None,328,342
6086,None,328,343
6089,None,328,342
6093,None,328,342
6096,None,328,337
6100,None,328,337
6104,None,328,342
6107,None,328,343
6111,None,328,342
6114,None,328,342
6118,None,328,342
6121,None,328,342
6125,None,328,336
6129,None,327,342
6132,None,328,336
6136,None,327,336
6139,None,328,336
6143,None,328,341
6146,None,327,335
6150,None,327,337
6154,None,328,336
6157,None,327,336
6161,None,327,337
6164,None,327,337
6168,None,327,336
6171,None,327,336
6175,None,327,336
6179,None,327,341
6182,None,327,336
6186,None,327,341
6189,None,327,336
6193,None,327,336
6196,None,327,336
6200,None,327,336
6204,None,327,337
6207,None,327,336
6211,None,327,342
6214,None,328,342
6218,None,327,342
6221,None,328,342
6225,None,327,342
6229,None,328,342
6232,None,328,337
6236,None,328,342
6239,None,328,342
6243,None,328,343
6246,None,328,342
6250,None,328,342
6254,None,328,343
6257,None,328,343
6261,None,328,342
6264,None,328,342
6268,None,328,342
6271,None,328,342
6275,None,328,342
6279,None,328,337
6282,None,328,338
6286,None,328,342
6289,None,328,342
6293,None,328,342
6296,None,328,342
6300,None,328,337
6304,None,328,342
6307,None,328,337
6311,None,328,337
6314,None,328,342
6318,None,328,342
6321,None,328,342
6325,None,328,342
6329,None,328,342
6332,None,328,336
6336,None,328,336
6339,None,328,342
6343,None,328,336
6346,None,328,336
6350,None,328,336
6354,None,328,336
6357,None,328,336
6361,None,327,336
6364,None,327,336
6368,None,327,341
6371,None,327,336
6375,None,327,336
6379,None,327,335
6382,None,327,336
6386,None,327,336
6389,None,327,335
6393,None,327,336
6396,None,327,335
6400,None,327,335
6404,None,327,336
6407,None,327,335
6411,None,327,335
6414,None,327,335
6418,None,327,335
6421,None,327,335
6425,None,323,335
6429,None,328,335
6432,None,328,335
6436,None,328,335
6439,None,328,335
6443,None,328,335
6446,None,328,334
6450,None,328,328
6454,None,328,334
6457,None,328,335
6461,None,327,334
6464,None,328,335
6468,None,328,335
6471,None,328,334
6475,None,328,334
6479,None,328,335
6482,None,328,335
6486,None,328,335
6489,None,339,335
6493,None,339,335
6496,None,328,334
6500,None,339,334
6504,None,328,334
6507,None,328,328
6511,None,328,333
6514,None,338,334
6518,None,323,328
6521,None,338,328
6525,None,328,333
6529,None,338,333
6532,None,338,333
6536,None,328,333
6539,None,328,333
6543,None,323,333
6546,None,327,332
6550,None,327,332
6554,None,325,332
6557,None,322,332
6561,None,321,325
6564,None,332,326
6568,None,330,322
6571,None,323,320
6575,None,317,318
6579,None,310,315
6582,None,304,313
6586,None,298,309
6589,None,292,307
6593,None,286,306
6596,None,280,300
6600,None,282,293
6604,None,275,287
6607,None,268,282
6611,None,262,278
6614,None,255,272
6618,None,255,268
6621,None,248,264
6625,None,241,260
6629,None,236,256
6632,None,230,254
6636,None,226,252
6639,None,222,251
6643,None,220,250
6646,None,218,249
6650,None,218,252
6654,None,218,254
6657,None,220,257
6661,None,223,258
6664,None,227,259
6668,None,230,262
6671,None,235,265
6675,None,238,269
6679,None,242,275
6682,None,246,278
6686,None,250,280
6689,None,255,282
6693,None,261,286
6696,None,262,288
6700,None,263,291
6704,None,266,293
6707,None,269,295
6711,None,272,297
6714,None,275,298
6718,None,278,300
6721,None,282,302
6725,None,284,302
6729,None,287,304
6732,None,289,305
6736,None,292,307
6739,None,293,308
6743,None,296,308
6746,None,302,310
6750,None,302,311
6754,None,304,312
6757,None,304,312
6761,None,305,313
6764,None,306,314
6768,None,306,314
6771,None,307,315
6775,None,308,315
6779,None,308,314
6782,None,308,315
6786,None,308,315
6789,None,307,315
6793,None,307,314
6796,None,308,312
6800,None,304,311
6804,None,298,308
6807,None,292,306
6811,None,289,302
6814,None,289,300
6818,None,282,297
6821,None,276,287
6825,None,268,278
6829,None,253,268
6832,None,238,256
6836,None,224,246
6839,None,211,238
6843,None,200,229
6846,None,190,222
6850,None,183,218
6854,None,177,214
6857,None,172,212
6861,None,168,210
6864,None,166,208
6868,None,163,207
6871,None,162,206
6875,None,162,207
6879,None,164,209
6882,None,168,212
6886,None,172,217
6889,None,176,221
6893,None,181,226
6896,None,186,222
6900,None,192,236
6904,None,199,242
6907,None,205,248
6911,None,211,254
6914,None,216,259
6918,None,222,264
6921,None,228,269
6925,None,233,275
6929,None,238,278
6932,None,242,280
6936,None,248,285
6939,None,254,289
6943,None,260,292
6946,None,267,295
6950,None,267,298
6954,None,269,300
6957,None,275,302
6961,None,278,305
6964,None,282,307
6968,None,286,309
6971,None,290,312
6975,None,292,312
6979,None,294,313
6982,None,297,315
6986,None,299,316
6989,None,302,316
6993,None,307,318
6996,None,309,318
7000,None,309,318
7004,None,311,319
7007,None,312,320
7011,None,314,319
7014,None,315,319
7018,None,316,320
7021,None,317,322
7025,None,317,322
7029,None,318,321
7032,None,318,322
7036,None,318,323
7039,None,319,323
7043,None,319,322
7046,None,319,323
7050,None,319,322
7054,None,320,324
7057,None,320,322
7061,None,321,324
7064,None,321,324
7068,None,321,324
7071,None,322,324
7075,None,322,324
7079,None,322,324
7082,None,324,325
7086,None,325,325
7089,None,323,325
7093,None,324,325
7096,None,324,325
7100,None,322,325
7104,None,323,325
7107,None,322,325
7111,None,322,325
7114,None,323,325
7118,None,323,324
7121,None,323,325
7125,None,323,324
7129,None,323,325
7132,None,323,324
7136,None,323,324
7139,None,323,324
7143,None,318,324
7146,None,319,324
7150,None,318,324
7154,None,318,324
7157,None,318,323
7161,None,318,323
7164,None,318,324
7168,None,318,324
7171,None,318,324
7175,None,318,323
7179,None,318,324
7182,None,317,324
7186,None,318,324
7189,None,318,324
7193,None,318,325
7196,None,318,323
7200,None,317,323
7204,None,332,323
7207,None,317,323
7211,None,316,322
7214,None,318,323
7218,None,318,323
7221,None,317,322
7225,None,317,323
7229,None,317,323
7232,None,317,322
7236,None,318,322
7239,None,317,322
7243,None,317,322
7246,None,316,322
7250,None,318,322
7254,None,316,322
7257,None,316,322
7261,None,318,322
7264,None,317,322
7268,None,317,322
7271,None,317,322
7275,None,317,322
7279,None,317,322
7282,None,317,322
7286,None,318,322
7289,None,318,322
7293,None,322,323
7296,None,318,323
7300,None,332,323
7304,None,332,323
7307,None,332,323
7311,None,324,324
7314,None,324,324
7318,None,318,325
7321,None,319,324
7325,None,325,324
7329,None,318,324
7332,None,319,324
7336,None,332,324
7339,None,319,324
7343,None,319,324
7346,None,319,324
7350,None,319,324
7354,None,319,324
7357,None,319,324
7361,None,319,325
7364,None,319,324
7368,None,326,325
7371,None,325,325
7375,None,320,324
7379,None,320,325
7382,None,325,325
7386,None,320,325
7389,None,319,324
7393,None,325,325
7396,None,320,325
7400,None,320,325
7404,None,320,325
7407,None,320,325
7411,None,326,324
7414,None,320,324
7418,None,320,324
7421,None,320,324
7425,None,325,324
7429,None,320,325
7432,None,320,325
7436,None,320,325
7439,None,325,324
7443,None,333,325
7446,None,320,323
7450,None,332,324
7454,None,320,324
7457,None,332,323
7461,None,332,323
7464,None,324,324
7468,None,332,323
7471,None,332,323
7475,None,332,324
7479,None,324,324
7482,None,324,324
7486,None,324,324
7489,None,332,324
7493,None,325,324
7496,None,324,324
7500,None,318,327
7504,None,318,323
7507,None,319,323
7511,None,318,327
7514,None,318,322
7518,None,318,323
7521,None,318,323
7525,None,318,323
7529,None,320,323
7532,None,318,323
7536,None,318,323
7539,None,318,322
7543,None,318,322
7546,None,318,322
7550,None,318,322
7554,None,318,322
7557,None,318,327
7561,None,318,322
7564,None,318,322
7568,None,318,322
7571,None,318,322
7575,None,318,322
7579,None,318,322
7582,None,318,322
7586,None,319,322
7589,None,318,322
7593,None,318,322
7596,None,317,322
7600,None,318,322
7604,None,317,326
7607,None,317,322
7611,None,317,326
7614,None,317,322
7618,None,317,322
7621,None,317,321
7625,None,317,322
7629,None,317,321
7632,None,317,322
7636,None,317,321
7639,None,317,321
7643,None,317,322
7646,None,317,321
7650,None,316,322
7654,None,316,321
7657,None,316,322
7661,None,316,321
7664,None,316,321
7668,None,316,320
7671,None,316,320
7675,None,317,320
7679,None,316,322
7682,None,316,320
7686,None,316,320
7689,None,317,320
7693,None,316,321
7696,None,316,320
7700,None,317,320
7704,None,316,320
7707,None,316,320
7711,None,316,321
7714,None,316,321
7718,None,316,320
7721,None,316,320
7725,None,316,320
7729,None,316,321
7732,None,316,320
7736,None,316,321
7739,None,315,324
7743,None,315,318
7746,None,316,320
7750,None,316,320
7754,None,316,324
7757,None,316,320
7761,None,316,321
7764,None,315,320
7768,None,316,320
7771,None,315,321
7775,None,316,320
7779,None,316,320
7782,None,316,320
7786,None,316,320
7789,None,316,320
7793,None,316,320
7796,None,316,320
7800,None,316,321
7804,None,316,321
7807,None,316,322
7811,None,316,320
7814,None,316,320
7818,None,316,320
7821,None,316,322
7825,None,317,322
7829,None,317,321
7832,None,317,325
7836,None,316,321
7839,None,316,320
7843,None,317,321
7846,None,316,321
7850,None,317,321
7854,None,317,321
7857,None,322,321
7861,None,322,322
7864,None,322,321
7868,None,323,322
7871,None,322,321
7875,None,322,321
7879,None,322,322
7882,None,322,321
7886,None,323,322
7889,None,322,322
7893,None,322,322
7896,None,321,322
7900,None,321,321
7904,None,322,322
7907,None,322,321
7911,None,322,321
7914,None,321,321
7918,None,329,321
7921,None,322,321
7925,None,323,322
7929,None,322,322
7932,None,329,322
7936,None,322,322
7939,None,322,322
7943,None,322,321
7946,None,322,322
7950,None,329,321
7954,None,329,321
7957,None,322,321
7961,None,328,319
7964,None,321,319
7968,None,321,321
7971,None,322,319
7975,None,321,321
7979,None,321,320
7982,None,321,320
7986,None,321,320
7989,None,322,321
7993,None,321,320
7996,None,321,320
8000,None,320,320
8004,None,320,318
8007,None,320,320
8011,None,320,320
8014,None,320,320
8018,None,320,320
8021,None,320,320
8025,None,320,320
8029,None,320,319
8032,None,320,319
8036,None,320,319
8039,None,320,319
8043,None,320,319
8046,None,320,319
8050,None,320,319
8054,None,320,319
8057,None,320,319
8061,None,320,319
8064,None,320,319
8068,None,320,319
8071,None,320,319
8075,None,320,319
8079,None,320,319
8082,None,320,319
8086,None,320,319
8089,None,320,319
8093,None,319,319
8096,None,320,319
8100,None,320,319
8104,None,320,319
8107,None,320,319
8111,None,320,319
8114,None,320,320
8118,None,320,320
8121,None,320,320
8125,None,320,320
8129,None,320,320
8132,None,320,320
8136,None,320,320
8139,None,320,320
8143,None,320,320
8146,None,320,320
8150,None,320,320
8154,None,320,320
8157,None,320,320
8161,None,320,320
8164,None,320,320
8168,None,320,320
8171,None,320,320
8175,None,320,320
8179,None,320,320
8182,None,320,320
8186,None,320,320
8189,None,320,320
8193,None,320,320
8196,None,320,320
8200,None,320,320
8204,None,320,320
8207,None,320,320
8211,None,320,320
8214,None,314,318
8218,None,314,318
8221,None,314,319
8225,None,314,318
8229,None,314,319
8232,None,314,318
8236,None,314,318
8239,None,314,318
8243,None,314,318
8246,None,314,318
8250,None,314,318
8254,None,314,318
8257,None,314,318
8261,None,314,318
8264,None,314,318
8268,None,314,317
8271,None,313,318
8275,None,313,317
8279,None,313,318
8282,None,313,318
8286,None,313,318
8289,None,312,318
8293,None,312,318
8296,None,313,317
8300,None,313,318
8304,None,313,318
8307,None,313,318
8311,None,314,318
8314,None,313,318
8318,None,313,318
8321,None,312,319
8325,None,312,318
8329,None,313,318
8332,None,314,318
8336,None,313,318
8339,None,313,318
8343,None,314,318
8346,None,314,318
8350,None,313,318
8354,None,313,318
8357,None,312,318
8361,None,313,318
8364,None,313,318
8368,None,313,318
8371,None,313,318
8375,None,312,318
8379,None,314,318
8382,None,314,319
8386,None,314,318
8389,None,313,318
8393,None,312,318
8396,None,314,318
8400,None,314,318
8404,None,313,318
8407,None,314,318
8411,None,314,318
8414,None,313,318
8418,None,314,318
8421,None,314,318
8425,None,314,318
8429,None,313,318
8432,None,314,319
8436,None,313,318
8439,None,312,318
8443,None,314,318
8446,None,313,318
8450,None,314,318
8454,None,313,318
8457,None,314,318
8461,None,314,318
8464,None,314,318
8468,None,314,318
8471,None,314,318
8475,None,313,318
8479,None,312,318
8482,None,314,318
8486,None,313,317
8489,None,314,318
8493,None,312,318
8496,None,313,318
8500,None,312,318
8504,None,312,318
8507,None,313,318
8511,None,314,317
8514,None,312,318
8518,None,313,318
8521,None,313,318
8525,None,314,318
8529,None,313,318
8532,None,314,318
8536,None,314,318
8539,None,313,318
8543,None,313,318
8546,None,313,318
8550,None,313,318
8554,None,313,318
8557,None,314,318
8561,None,313,317
8564,None,314,318
8568,None,314,318
8571,None,320,319
8575,None,321,319
8579,None,320,319
8582,None,320,319
8586,None,320,319
8589,None,320,320
8593,None,320,319
8596,None,320,319
8600,None,321,320
8604,None,320,320
8607,None,320,319
8611,None,320,319
8614,None,320,320
8618,None,320,320
8621,None,320,320
8625,None,320,319
8629,None,320,320
8632,None,320,320
8636,None,320,320
8639,None,320,319
8643,None,320,319
8646,None,320,319
8650,None,320,319
8654,None,320,319
8657,None,315,319
8661,None,319,319
8664,None,319,319
8668,None,328,319
8671,None,320,319
8675,None,315,319
8679,None,319,319
8682,None,319,319
8686,None,319,319
8689,None,315,318
8693,None,315,318
8696,None,319,318
8700,None,319,318
8704,None,319,318
8707,None,318,318
8711,None,318,318
8714,None,318,318
8718,None,319,318
8721,None,318,318
8725,None,318,318
8729,None,318,318
8732,None,318,318
8736,None,318,318
8739,None,318,318
8743,None,318,318
8746,None,318,318
8750,None,318,318
8754,None,318,318
8757,None,318,318
8761,None,318,318
8764,None,318,317
8768,None,318,317
8771,None,318,318
8775,None,318,318
8779,None,318,318
8782,None,318,318
8786,None,318,318
8789,None,318,317
8793,None,318,318
8796,None,318,318
8800,None,318,318
8804,None,318,318
8807,None,317,318
8811,None,318,318
8814,None,318,318
8818,None,318,318
8821,None,318,318
8825,None,318,318
8829,None,318,318
8832,None,318,318
8836,None,318,318
8839,None,318,318
8843,None,318,318
8846,None,318,318
8850,None,318,318
8854,None,317,318
8857,None,318,318
8861,None,318,317
8864,None,318,318
8868,None,318,317
8871,None,318,318
8875,None,318,317
8879,None,317,317
8882,None,317,317
8886,None,317,317
8889,None,317,317
8893,None,317,317
8896,None,317,317
8900,None,317,317
8904,None,317,317
8907,None,317,317
8911,None,317,317
8914,None,317,317
8918,None,317,317
8921,None,317,317
8925,None,317,317
8929,None,312,317
8932,None,317,317
8936,None,317,317
8939,None,317,317
8943,None,317,317
8946,None,317,317
8950,None,317,317
8954,None,317,317
8957,None,318,317
8961,None,318,317
8964,None,317,317
8968,None,317,317
8971,None,317,317
8975,None,317,317
8979,None,317,317
8982,None,317,317
8986,None,317,317
8989,None,317,317
8993,None,317,317
8996,None,317,317
9000,None,317,317
9004,None,318,317
9007,None,317,317
9011,None,318,317
9014,None,318,317
9018,None,318,317
9021,None,317,317
9025,None,317,317
9029,None,317,317
9032,None,317,317
9036,None,317,317
9039,None,318,317
9043,None,317,317
9046,None,317,317
9050,None,317,317
9054,None,317,317
9057,None,317,317
9061,None,317,317
9064,None,317,317
9068,None,317,317
9071,None,317,316
9075,None,317,316
9079,None,317,316
9082,None,317,316
9086,None,317,316
9089,None,317,316
9093,None,317,316
9096,None,316,316
9100,None,316,316
9104,None,316,316
9107,None,316,316
9111,None,316,316
9114,None,316,316
9118,None,316,316
9121,None,316,316
9125,None,316,316
9129,None,316,316
9132,None,316,316
9136,None,316,316
9139,None,316,316
9143,None,316,316
9146,None,316,316
9150,None,316,316
9154,None,316,316
9157,None,316,316
9161,None,316,316
9164,None,316,316
9168,None,316,316
9171,None,316,316
9175,None,316,316
9179,None,316,316
9182,None,316,316
9186,None,316,316
9189,None,316,315
9193,None,316,315
9196,None,316,316
9200,None,316,315
9204,None,316,315
9207,None,316,315
9211,None,316,315
9214,None,316,315
9218,None,316,315
9221,None,316,315
9225,None,316,315
9229,None,316,315
9232,None,316,316
9236,None,316,315
9239,None,316,316
9243,None,316,316
9246,None,316,316
9250,None,316,316
9254,None,316,316
9257,None,316,316
9261,None,316,315
9264,None,316,316
9268,None,316,316
9271,None,316,316
9275,None,316,315
9279,None,316,316
9282,None,316,316
9286,None,308,314
9289,None,309,314
9293,None,309,315
9296,None,309,315
9300,None,310,314
9304,None,308,315
9307,None,309,315
9311,None,310,315
9314,None,308,314
9318,None,310,315
9321,None,310,315
9325,None,310,315
9329,None,308,315
9332,None,308,315
9336,None,308,315
9339,None,309,315
9343,None,309,315
9346,None,310,315
9350,None,308,315
9354,None,310,315
9357,None,308,315
9361,None,308,315
9364,None,308,315
9368,None,308,315
9371,None,310,315
9375,None,308,315
9379,None,309,315
9382,None,309,315
9386,None,309,315
9389,None,308,315
9393,None,308,316
9396,None,311,317
9400,None,310,317
9404,None,310,317
9407,None,310,317
9411,None,310,317
9414,None,310,316
9418,None,311,317
9421,None,311,317
9425,None,310,317
9429,None,311,317
9432,None,311,317
9436,None,310,317
9439,None,311,316
9443,None,310,317
9446,None,310,317
9450,None,311,317
9454,None,310,317
9457,None,309,317
9461,None,309,317
9464,None,309,317
9468,None,310,317
9471,None,310,317
9475,None,310,317
9479,None,310,317
9482,None,311,317
9486,None,309,317
9489,None,310,317
9493,None,310,317
9496,None,309,317
9500,None,309,317
9504,None,310,317
9507,None,310,315
9511,None,309,317
9514,None,310,315
9518,None,310,316
9521,None,310,316
9525,None,310,315
9529,None,310,316
9532,None,310,315
9536,None,310,315
9539,None,310,315
9543,None,310,315
9546,None,309,315
9550,None,310,315
9554,None,308,315
9557,None,308,315
9561,None,309,315
9564,None,309,315
9568,None,308,315
9571,None,309,314
9575,None,308,315
9579,None,309,315
9582,None,310,315
9586,None,309,315
9589,None,308,315
9593,None,308,316
9596,None,310,315
9600,None,309,316
9604,None,308,315
9607,None,309,315
9611,None,308,315
9614,None,309,315
9618,None,309,315
9621,None,310,315
9625,None,308,315
9629,None,310,315
9632,None,310,315
9636,None,308,315
9639,None,308,315
9643,None,308,314
9646,None,309,314
9650,None,309,314
9654,None,308,314
9657,None,308,314
9661,None,308,314
9664,None,309,314
9668,None,308,314
9671,None,308,314
9675,None,308,314
9679,None,310,314
9682,None,308,314
9686,None,308,314
9689,None,310,314
9693,None,309,314
9696,None,309,313
9700,None,309,314
9704,None,308,313
9707,None,308,314
9711,None,308,313
9714,None,308,312
9718,None,308,314
9721,None,308,314
9725,None,308,314
9729,None,308,314
9732,None,308,314
9736,None,308,314
9739,None,308,314
9743,None,308,314
9746,None,308,314
9750,None,309,314
9754,None,308,312
9757,None,308,314
9761,None,308,312
9764,None,308,314
9768,None,308,312
9771,None,308,312
9775,None,308,312
9779,None,309,314
9782,None,308,312
9786,None,308,313
9789,None,308,314
9793,None,308,313
9796,None,309,313
9800,None,308,314
9804,None,308,313
9807,None,310,313
9811,None,308,314
9814,None,308,314
9818,None,309,313
9821,None,308,313
9825,None,308,313
9829,None,308,313
9832,None,308,313
9836,None,308,313
9839,None,309,313
9843,None,308,314
9846,None,308,313
9850,None,308,314
9854,None,308,313
9857,None,308,314
9861,None,308,313
9864,None,308,314
9868,None,310,315
9871,None,310,315
9875,None,309,314
9879,None,308,314
9882,None,310,314
9886,None,308,314
9889,None,310,314
9893,None,308,314
9896,None,309,314
9900,None,308,314
9904,None,308,314
9907,None,309,314
9911,None,308,314
9914,None,308,314
9918,None,310,314
9921,None,308,314
9925,None,308,314
9929,None,310,314
9932,None,309,314
9936,None,309,315
9939,None,310,313
9943,None,308,313
9946,None,308,314
9950,None,308,314
9954,None,310,314
9957,None,308,314
9961,None,308,313
9964,None,310,314
9968,None,308,314
9971,None,310,313
9975,None,309,314
9979,None,308,314
9982,None,310,313
9986,None,310,314
9989,None,308,314
9993,None,308,315
9996,None,310,314
10000,None,309,313
10004,None,308,314
10007,None,308,314
10011,None,308,314
10014,None,309,314
10018,None,309,314
10021,None,308,314
10025,None,308,314
10029,None,308,313
10032,None,308,314
10036,None,308,314
10039,None,308,314
10043,None,308,315
10046,None,308,314
10050,None,308,314
10054,None,308,314
10057,None,310,313
10061,None,308,314
10064,None,308,313
10068,None,308,313
10071,None,308,313
10075,None,308,313
10079,None,308,313
10082,None,308,313
10086,None,307,313
10089,None,307,313
10093,None,308,313
10096,None,308,313
10100,None,308,312
10104,None,308,313
10107,None,309,314
10111,None,308,313
10114,None,308,312
10118,None,308,314
10121,None,308,315
10125,None,308,314
10129,None,310,314
10132,None,308,314
10136,None,308,314
10139,None,309,314
10143,None,308,316
10146,None,310,314
10150,None,308,314
10154,None,309,314
10157,None,308,315
10161,None,308,316
10164,None,309,316
10168,None,309,317
10171,None,308,317
10175,None,309,315
10179,None,310,316
10182,None,308,315
10186,None,308,315
10189,None,310,315
10193,None,308,315
10196,None,308,315
10200,None,308,315
10204,None,308,314
10207,None,308,314
10211,None,308,315
10214,None,308,315
10218,None,308,314
10221,None,308,315
10225,None,308,314
10229,None,309,315
10232,None,308,316
10236,None,308,314
10239,None,308,315
10243,None,308,315
10246,None,308,314
10250,None,308,314
10254,None,307,314
10257,None,307,314
10261,None,307,312
10264,None,308,314
10268,None,308,314
10271,None,307,314
10275,None,308,314
10279,None,308,313
10282,None,308,314
10286,None,307,314
10289,None,308,314
10293,None,307,314
10296,None,308,313
10300,None,307,313
10304,None,308,314
10307,None,308,314
10311,None,308,314
10314,None,308,314
10318,None,308,314
10321,None,308,314
10325,None,309,314
10329,None,309,315
10332,None,309,315
10336,None,308,314
10339,None,308,315
10343,None,309,315
10346,None,308,316
10350,None,308,315
10354,None,308,314
10357,None,308,314
10361,None,310,314
10364,None,309,314
10368,None,310,313
10371,None,310,312
10375,None,308,313
10379,None,310,313
10382,None,310,314
10386,None,310,313
10389,None,308,313
10393,None,308,313
10396,None,310,313
10400,None,310,313
10404,None,308,313
10407,None,310,313
10411,None,311,313
10414,None,309,313
10418,None,309,314
10421,None,309,313
10425,None,310,313
10429,None,310,315
10432,None,310,316
10436,TA-OS,310,313
10439,None,311,316
10443,MC-OS,311,316
10446,None,310,319
10450,None,310,315
10454,None,311,315
10457,None,310,315
10461,None,311,315
10464,None,311,315
10468,None,311,314
10471,None,311,315
10475,None,310,315
10479,None,311,315
10482,None,311,315
10486,None,309,313
10489,None,308,313
10493,None,307,314
10496,None,306,312
10500,None,305,305
10504,None,310,295
10507,None,308,282
10511,None,298,266
10514,None,292,247
10518,None,283,228
10521,None,276,206
10525,None,270,190
10529,None,264,178
10532,None,255,168
10536,None,246,161
10539,None,237,152
10543,None,229,145
10546,None,224,145
10550,None,220,144
10554,None,218,143
10557,None,218,144
10561,None,219,147
10564,None,222,148
10568,None,225,152
10571,None,229,158
10575,None,234,168
10579,None,240,174
10582,None,249,180
10586,None,257,186
10589,None,263,191
10593,None,268,195
10596,None,273,200
10600,None,278,203
10604,None,281,206
10607,None,285,209
10611,None,288,213
10614,None,288,218
10618,None,291,224
10621,None,284,231
10625,None,298,237
10629,None,290,244
10632,None,293,251
10636,None,312,258
10639,None,298,263
10643,None,300,271
10646,None,302,278
10650,None,302,282
10654,None,304,288
10657,None,304,291
10661,None,305,290
10664,None,305,292
10668,None,305,292
10671,None,305,295
10675,None,305,296
10679,None,308,298
10682,None,308,301
10686,None,311,308
10689,None,314,309
10693,None,311,308
10696,None,314,309
10700,None,315,311
10704,None,317,312
10707,None,318,314
10711,None,318,315
10714,None,319,316
10718,None,320,318
10721,None,321,318
10725,None,322,320
10729,None,322,320
10732,None,324,322
10736,None,324,322
10739,None,325,322
10743,None,325,323
10746,None,326,323
10750,None,326,326
10754,None,327,325
10757,None,327,330
10761,None,328,331
10764,None,328,331
10768,None,328,328
10771,None,328,332
10775,None,328,332
10779,None,328,332
10782,None,328,332
10786,None,327,332
10789,None,327,332
10793,None,328,332
10796,None,327,332
10800,None,326,331
10804,None,325,331
10807,None,325,331
10811,None,325,330
10814,None,325,330
10818,None,324,330
10821,None,323,325
10825,None,322,325
10829,None,322,324
10832,None,322,323
10836,None,321,323
10839,None,321,323
10843,None,320,323
10846,None,321,322
10850,None,322,322
10854,None,319,322
10857,None,319,322
10861,None,318,322
10864,None,319,321
10868,None,318,321
10871,None,318,320
10875,None,318,321
10879,None,318,321
10882,None,318,321
10886,None,318,321
10889,None,319,321
10893,None,319,322
10896,None,319,322
10900,None,319,322
10904,None,320,323
10907,None,320,323
10911,None,320,323
10914,None,321,323
10918,None,321,325
10921,None,321,324
10925,None,322,325
10929,None,322,325
10932,None,322,326
10936,None,322,325
10939,None,322,326
10943,None,322,328
10946,None,322,327
10950,None,322,327
10954,None,322,327
10957,None,323,332
10961,None,323,332
10964,None,322,328
10968,None,323,327
10971,None,323,328
10975,None,323,327
10979,None,323,332
10982,None,323,332
10986,None,323,332
10989,None,323,332
10993,None,323,328
10996,None,322,328
11000,None,322,328
11004,None,322,328
11007,None,322,332
11011,None,322,328
11014,None,322,328
11018,None,322,328
11021,None,321,327
11025,None,321,331
11029,None,321,327
11032,None,320,331
11036,None,320,327
11039,None,320,328
11043,None,320,328
11046,None,320,328
11050,None,320,328
11054,None,320,328
11057,None,320,328
11061,None,320,332
11064,None,320,332
11068,None,320,328
11071,None,320,334
11075,None,320,329
11079,None,321,329
11082,None,321,334
11086,None,321,335
11089,None,321,335
11093,None,322,335
11096,None,322,335
11100,None,322,336
11104,None,322,331
11107,None,322,337
11111,None,322,336
11114,None,322,336
11118,None,322,336
11121,None,322,337
11125,None,323,337
