Time (msec),Stimulus,Right Top,Left Top,Right Bottom,Left Bottom
0,None,187,210,159,187
4,None,177,200,159,186
7,None,166,192,154,180
11,None,159,183,148,174
14,None,154,173,144,166
18,None,148,167,138,160
21,None,143,163,133,157
25,None,140,160,130,154
29,None,138,157,128,150
32,None,135,154,126,148
36,None,133,153,124,147
39,None,132,153,123,146
43,None,131,153,123,146
46,None,131,153,122,147
50,None,131,153,123,147
54,None,132,155,123,148
57,None,133,156,124,149
61,None,134,159,125,153
64,None,136,164,127,157
68,None,140,169,130,161
71,None,145,176,135,166
75,None,150,184,140,173
79,None,155,194,145,181
82,None,159,203,150,186
86,None,167,212,155,188
89,None,178,220,161,189
93,None,190,230,166,189
96,None,197,237,165,184
100,None,210,244,157,181
104,None,227,254,155,182
107,None,234,262,153,182
111,None,239,269,153,180
114,None,246,276,153,179
118,None,252,280,154,180
121,None,258,284,155,182
125,None,265,290,155,184
129,None,272,296,156,187
132,None,276,300,156,190
136,None,279,305,157,190
139,None,281,310,158,191
143,None,283,314,159,191
146,None,285,316,159,192
150,None,288,318,159,192
154,None,291,320,159,192
157,None,292,322,158,192
161,None,293,323,158,192
164,None,294,324,158,192
168,None,295,325,158,193
171,None,297,326,158,193
175,None,298,327,158,193
179,None,300,327,158,193
182,None,301,328,158,193
186,None,302,328,158,194
189,None,303,329,158,194
193,None,304,329,158,194
196,None,305,329,159,194
200,None,306,330,159,194
204,None,307,331,159,194
207,None,308,332,159,194
211,None,309,333,160,194
214,None,309,334,160,194
218,None,309,334,160,194
221,None,310,335,160,194
225,None,310,336,160,194
229,None,312,337,166,193
232,None,312,337,166,193
236,None,313,337,167,193
239,None,313,337,167,194
243,None,313,337,167,194
246,None,312,337,168,194
250,None,312,337,168,194
254,None,312,337,168,194
257,None,311,337,168,195
261,None,311,336,168,195
264,None,311,336,169,195
268,None,311,336,169,196
271,None,311,336,169,196
275,None,311,337,169,196
279,None,311,336,169,196
282,None,312,337,168,196
286,None,312,337,169,196
289,None,312,336,168,196
293,None,311,336,169,196
296,None,311,336,169,196
300,None,311,336,169,196
304,None,311,336,169,197
307,None,311,336,169,196
311,None,311,336,169,196
314,None,311,336,169,196
318,None,311,336,169,196
321,None,311,336,169,196
325,None,311,336,169,196
329,None,311,336,169,196
332,None,311,336,169,196
336,None,311,337,168,196
339,None,312,336,168,196
343,None,312,337,168,196
346,None,312,337,168,195
350,None,312,337,168,195
354,None,312,337,168,195
357,None,313,337,168,195
361,None,313,337,168,195
364,None,313,337,168,195
368,None,314,338,168,195
371,None,314,338,168,194
375,None,314,338,168,194
379,None,314,339,168,194
382,None,315,339,167,194
386,None,315,339,168,194
389,None,315,339,167,194
393,None,315,340,167,194
396,None,315,340,167,194
400,None,315,340,167,194
404,None,315,340,167,193
407,None,316,341,167,193
411,None,316,341,167,193
414,None,316,341,167,193
418,None,316,341,167,193
421,None,315,341,167,193
425,None,316,341,167,193
429,None,316,341,167,193
432,None,315,341,167,193
436,None,316,341,167,193
439,None,316,341,167,193
443,None,316,341,167,193
446,None,316,341,167,193
450,None,316,341,167,193
454,None,316,341,167,193
457,None,314,341,167,193
461,None,314,341,167,193
464,None,314,341,166,193
468,None,314,341,166,193
471,None,314,341,166,193
475,None,314,341,167,193
479,None,315,341,167,193
482,None,315,342,167,193
486,None,315,341,167,193
489,None,315,342,167,193
493,None,315,342,167,193
496,None,315,342,167,193
500,None,315,342,167,193
504,None,316,342,167,193
507,None,316,342,167,193
511,None,316,342,166,193
514,None,316,342,166,193
518,None,316,342,166,193
521,None,317,342,166,193
525,None,316,342,166,193
529,None,317,342,166,193
532,None,317,342,166,193
536,None,317,342,166,193
539,None,317,342,166,193
543,None,317,342,166,193
546,None,317,342,166,193
550,None,317,342,166,193
554,None,317,342,166,193
557,None,317,342,166,193
561,None,317,342,166,192
564,None,317,342,166,192
568,None,317,342,165,192
571,None,317,342,165,192
575,None,317,342,165,192
579,None,317,342,165,192
582,None,317,342,165,192
586,None,317,342,165,192
589,None,317,342,165,192
593,None,317,342,165,192
596,None,317,342,165,192
600,None,317,342,165,192
604,None,317,342,165,192
607,None,317,342,165,192
611,None,317,342,165,192
614,None,318,342,165,192
618,None,318,343,165,192
621,None,318,342,165,192
625,None,318,343,165,192
629,None,318,342,165,192
632,None,318,342,165,192
636,None,318,342,165,192
639,None,318,342,165,192
643,None,317,342,165,192
646,None,317,342,165,192
650,None,317,342,165,192
654,None,317,342,165,192
657,None,317,342,165,192
661,None,317,342,165,192
664,None,317,342,166,192
668,None,317,342,166,192
671,None,317,342,166,192
675,None,317,342,165,192
679,None,317,342,166,192
682,None,316,341,165,192
686,None,317,341,166,192
689,None,317,341,166,192
693,None,317,341,166,192
696,None,316,341,166,192
700,None,316,341,166,192
704,None,316,341,166,192
707,None,316,341,166,192
711,None,316,341,165,192
714,None,317,341,165,192
718,None,316,341,165,192
721,None,317,341,165,192
725,None,317,341,165,192
729,None,317,341,165,192
732,None,317,341,165,192
736,None,317,341,165,192
739,None,317,341,165,192
743,None,317,341,165,192
746,None,317,341,165,192
750,None,317,341,165,192
754,None,317,342,165,192
757,None,318,341,165,191
761,None,317,342,165,191
764,None,318,342,165,191
768,None,317,342,165,191
771,None,318,342,165,191
775,None,318,342,165,191
779,None,318,342,165,191
782,None,318,342,165,191
786,None,318,342,165,191
789,None,318,342,165,191
793,None,318,342,165,191
796,None,318,342,165,191
800,None,318,342,165,191
804,None,318,342,165,191
807,None,318,342,165,191
811,None,318,342,165,191
814,None,318,342,165,191
818,None,318,342,165,191
821,None,318,342,165,191
825,None,318,342,165,191
829,None,318,342,165,191
832,None,318,342,165,191
836,None,318,342,165,191
839,None,318,342,165,191
843,None,318,342,165,191
846,None,318,342,165,191
850,None,319,342,165,191
854,None,318,342,165,191
857,None,319,342,165,191
861,TA-OD,318,342,165,191
864,None,319,342,165,191
868,MC-OD,319,342,165,191
871,None,319,342,166,191
875,None,319,342,165,191
879,None,319,342,165,191
882,None,320,342,166,191
886,None,320,342,166,191
889,None,320,342,166,191
893,None,319,342,166,191
896,None,319,342,166,191
900,None,319,342,166,191
904,None,318,342,167,191
907,None,316,341,167,191
911,None,314,341,169,192
914,None,311,339,170,192
918,None,307,337,171,194
921,None,296,333,170,194
925,None,286,329,169,196
929,None,258,325,167,195
932,None,231,316,163,196
936,None,184,298,160,193
939,None,156,278,146,184
943,None,143,249,135,190
946,None,134,224,128,191
950,None,131,200,124,184
954,None,129,182,122,174
957,None,127,170,120,164
961,None,125,162,119,157
964,None,123,158,117,152
968,None,121,156,115,150
971,None,121,154,114,148
975,None,120,152,113,146
979,None,118,147,111,140
982,None,118,144,111,136
986,None,118,141,110,133
989,None,117,139,110,131
993,None,117,138,109,130
996,None,116,136,109,128
1000,None,116,134,109,127
1004,None,115,133,108,126
1007,None,115,133,108,125
1011,None,115,133,108,125
1014,None,115,133,109,126
1018,None,116,135,110,128
1021,None,117,137,110,130
1025,None,118,141,112,134
1029,None,120,146,114,139
1032,None,122,151,116,144
1036,None,125,155,119,148
1039,None,129,159,123,153
1043,None,135,165,129,159
1046,None,142,172,135,165
1050,None,149,185,141,175
1054,None,151,202,143,189
1057,None,155,213,147,194
1061,None,160,223,152,198
1064,None,166,236,159,197
1068,None,173,244,166,198
1071,None,182,255,175,203
1075,None,194,267,185,203
1079,None,209,279,191,203
1082,None,220,285,195,204
1086,None,232,291,194,204
1089,None,239,295,186,204
1093,None,250,300,183,205
1096,None,261,303,182,206
1100,None,268,308,183,206
1104,None,275,312,183,207
1107,None,280,316,185,208
1111,None,285,319,185,209
1114,None,288,321,186,209
1118,None,290,324,186,210
1121,None,293,326,186,210
1125,None,297,328,188,210
1129,None,300,330,190,211
1132,None,303,331,191,211
1136,None,306,333,192,212
1139,None,310,336,194,213
1143,None,314,338,196,213
1146,None,318,341,199,214
1150,None,322,342,201,214
1154,None,326,344,202,215
1157,None,329,345,203,216
1161,None,331,348,204,217
1164,None,332,350,206,218
1168,None,334,352,206,219
1171,None,336,352,207,219
1175,None,337,352,208,220
1179,None,338,353,209,220
1182,None,340,354,210,221
1186,None,342,354,210,221
1189,None,343,355,211,221
1193,None,344,355,212,221
1196,None,345,355,212,222
1200,None,345,354,212,221
1204,None,345,354,212,221
1207,None,345,353,212,221
1211,None,344,353,211,221
1214,None,344,352,211,221
1218,None,344,352,210,221
1221,None,343,352,210,220
1225,None,343,352,210,220
1229,None,343,353,210,220
1232,None,343,353,209,220
1236,None,343,353,209,220
1239,None,343,353,209,220
1243,None,343,353,208,220
1246,None,343,353,208,220
1250,None,343,353,208,220
1254,None,343,353,207,220
1257,None,343,353,207,220
1261,None,343,353,206,219
1264,None,342,353,206,219
1268,None,342,352,205,219
1271,None,342,352,205,218
1275,None,341,352,204,218
1279,None,341,351,203,217
1282,None,340,351,202,217
1286,None,340,350,201,216
1289,None,339,350,201,216
1293,None,339,350,200,215
1296,None,339,350,200,215
1300,None,339,349,199,214
1304,None,338,349,199,214
1307,None,338,349,199,214
1311,None,338,349,199,214
1314,None,338,349,199,213
1318,None,338,349,199,213
1321,None,338,349,199,213
1325,None,339,349,198,213
1329,None,339,349,198,213
1332,None,339,349,198,213
1336,None,340,350,198,213
1339,None,340,349,198,213
1343,None,341,349,198,213
1346,None,341,349,198,213
1350,None,341,349,198,213
1354,None,341,349,198,213
1357,None,341,349,198,213
1361,None,341,349,198,212
1364,None,341,349,198,212
1368,None,341,349,198,212
1371,None,339,350,195,211
1375,None,338,350,195,211
1379,None,338,350,194,211
1382,None,338,349,193,210
1386,None,338,349,193,210
1389,None,337,349,193,210
1393,None,337,348,193,209
1396,None,337,348,192,209
1400,None,336,348,192,209
1404,None,336,347,191,209
1407,None,336,347,191,208
1411,None,335,347,191,208
1414,None,335,346,190,208
1418,None,334,345,190,208
1421,None,333,344,190,208
1425,None,333,343,190,208
1429,None,332,343,189,208
1432,None,330,342,188,207
1436,None,329,342,188,207
1439,None,328,341,187,207
1443,None,327,340,187,206
1446,None,326,340,187,206
1450,None,325,340,187,206
1454,None,325,339,186,205
1457,None,324,339,186,205
1461,None,324,340,187,205
1464,None,325,340,187,205
1468,None,325,340,187,206
1471,None,326,341,188,206
1475,None,327,341,188,206
1479,None,328,341,189,206
1482,None,329,342,189,206
1486,None,330,342,189,207
1489,None,331,343,190,207
1493,None,332,344,190,207
1496,None,333,344,191,208
1500,None,333,345,191,208
1504,None,334,345,192,209
1507,None,335,345,193,209
1511,None,336,345,193,210
1514,None,336,345,194,210
1518,None,336,345,195,210
1521,None,336,344,196,211
1525,None,335,343,196,211
1529,None,333,342,196,211
1532,None,331,342,197,212
1536,None,326,341,197,211
1539,None,323,335,197,211
1543,None,314,327,194,211
1546,None,302,319,190,210
1550,None,292,310,187,210
1554,None,280,299,185,206
1557,None,261,290,182,207
1561,None,238,274,188,209
1564,None,215,249,192,213
1568,None,195,234,184,209
1571,None,180,217,174,198
1575,None,171,205,165,195
1579,None,165,198,159,190
1582,None,161,193,155,186
1586,None,159,189,153,183
1589,None,158,185,152,179
1593,None,157,181,150,176
1596,None,157,178,150,173
1600,None,155,177,148,172
1604,None,155,176,148,171
1607,None,155,176,148,171
1611,None,154,176,148,171
1614,None,154,176,148,171
1618,None,155,177,148,172
1621,None,155,178,149,173
1625,None,156,180,150,175
1629,None,156,183,150,178
1632,None,158,186,151,181
1636,None,159,190,153,184
1639,None,162,195,156,188
1643,None,166,201,160,192
1646,None,172,207,166,195
1650,None,181,213,174,195
1654,None,189,224,181,203
1657,None,194,235,184,212
1661,None,202,241,187,218
1664,None,209,247,188,217
1668,None,222,255,195,217
1671,None,229,269,200,215
1675,None,236,279,197,213
1679,None,244,286,194,214
1682,None,257,292,188,214
1686,None,266,297,188,213
1689,None,275,300,189,213
1693,None,282,304,187,214
1696,None,286,308,186,214
1700,None,291,312,186,214
1704,None,297,317,188,215
1707,None,302,322,192,215
1711,None,308,326,195,216
1714,None,313,330,196,216
1718,None,318,333,197,216
1721,None,320,337,197,216
1725,None,323,338,198,216
1729,None,327,340,198,215
1732,None,329,341,198,215
1736,None,331,343,198,215
1739,None,333,344,197,216
1743,None,334,344,197,216
1746,None,336,346,197,216
1750,None,337,347,197,216
1754,None,339,348,197,216
1757,None,340,350,198,216
1761,None,341,351,198,216
1764,None,342,351,199,216
1768,None,343,352,199,217
1771,None,344,353,200,217
1775,None,345,354,200,217
1779,None,345,354,200,217
1782,None,346,355,201,217
1786,None,346,355,201,217
1789,None,347,356,202,217
1793,None,347,356,202,217
1796,None,348,356,202,218
1800,None,348,356,202,218
1804,None,349,357,203,218
1807,None,349,357,203,218
1811,None,350,357,203,218
1814,None,350,357,204,218
1818,None,350,357,204,218
1821,None,351,358,205,218
1825,None,351,358,205,218
1829,None,351,359,206,219
1832,None,351,359,207,219
1836,None,352,360,207,219
1839,None,352,360,207,219
1843,None,352,360,207,219
1846,None,353,361,207,219
1850,None,353,361,207,219
1854,None,354,362,207,219
1857,None,354,362,207,219
1861,None,354,363,207,219
1864,None,354,363,207,219
1868,None,354,364,207,219
1871,None,355,364,207,219
1875,None,355,364,207,219
1879,None,355,364,207,220
1882,None,355,365,207,220
1886,None,356,365,208,220
1889,None,356,365,208,220
1893,None,356,365,208,220
1896,None,356,365,208,220
1900,None,357,366,208,221
1904,None,357,366,209,221
1907,None,358,366,209,221
1911,None,358,366,209,222
1914,None,359,366,210,222
1918,None,359,367,210,222
1921,None,360,367,211,223
1925,None,360,367,211,223
1929,None,360,368,212,224
1932,None,361,368,212,224
1936,None,361,368,212,225
1939,None,361,368,212,225
1943,None,361,369,213,225
1946,None,361,369,213,226
1950,None,361,369,213,226
1954,None,361,369,213,226
1957,None,362,369,214,227
1961,None,362,370,214,227
1964,None,362,370,214,227
1968,None,361,369,214,227
1971,None,362,370,215,227
1975,None,362,370,215,228
1979,None,362,370,215,228
1982,None,362,370,215,228
1986,None,362,370,216,228
1989,None,362,370,216,228
1993,None,362,371,216,229
1996,None,363,371,216,229
2000,None,363,371,217,229
2004,None,363,372,217,229
2007,None,363,372,217,230
2011,None,363,372,217,230
2014,None,363,372,218,230
2018,None,364,373,218,230
2021,None,363,374,218,231
2025,None,364,374,218,231
2029,None,364,375,218,231
2032,None,364,375,218,231
2036,None,364,376,218,232
2039,None,365,376,219,232
2043,None,365,377,219,232
2046,None,365,378,219,233
2050,None,366,378,220,233
2054,None,366,379,220,233
2057,None,366,378,221,234
2061,None,367,379,221,234
2064,None,367,379,222,234
2068,None,368,380,222,235
2071,None,368,380,223,235
